"H","PH","QH","TH","MP","AR","LH","VH"
138,19.92,-40,10,449,0,11,49
139,20.2,-40,10,449,0,11,49
140,20.4,-50,10,449,0,11,49
141,20.8,-50,10,449,0,11,49
142,72.12,-85.2,10,449,0,11,49
143,19.6,-445,11,449,0.8,11,49
144,19.6,-15,11,449,0,11,49
145,19.6,-20,11,449,0,11,49
146,19.8,-40,11,449,0,11,49
147,19.92,-40,11,449,0,11,49
148,20.2,-40,11,449,0,11,49
149,20.4,-50,11,449,0,11,49
150,20.8,-50,11,449,0,11,49
151,72.12,-85.2,11,449,0,11,49
152,19.6,-445,12,449,0.8,11,49
153,19.6,-15,12,449,0,11,49
154,19.6,-20,12,449,0,11,49
155,19.8,-40,12,449,0,11,49
156,19.92,-40,12,449,0,11,49
157,20.2,-40,12,449,0,11,49
158,20.4,-50,12,449,0,11,49
159,20.8,-50,12,449,0,11,49
160,72.12,-85.2,12,449,0,11,49
161,19.6,-445,13,449,0.8,11,49
162,19.6,-15,13,449,0,11,49
163,19.6,-20,13,449,0,11,49
164,19.8,-40,13,449,0,11,49
165,19.92,-40,13,449,0,11,49
166,20.2,-40,13,449,0,11,49
167,20.4,-50,13,449,0,11,49
168,20.8,-50,13,449,0,11,49
169,72.12,-85.2,13,449,0,11,49
170,19.6,-445,14,449,0.8,11,49
171,19.6,-15,14,449,0,11,49
172,19.6,-20,14,449,0,11,49
173,19.8,-40,14,449,0,11,49
174,19.92,-40,14,449,0,11,49
175,20.2,-40,14,449,0,11,49
176,20.4,-50,14,449,0,11,49
177,20.8,-50,14,449,0,11,49
178,72.12,-85.2,14,449,0,11,49
179,19.6,-445,15,449,0.8,11,49
180,19.6,-15,15,449,0,11,49
181,19.6,-20,15,449,0,11,49
182,19.8,-40,15,449,0,11,49
183,19.92,-40,15,449,0,11,49
184,20.2,-40,15,449,0,11,49
185,20.4,-50,15,449,0,11,49
186,20.8,-50,15,449,0,11,49
187,72.12,-85.2,15,449,0,11,49
188,19.6,-445,16,449,0.8,11,49
189,19.6,-15,16,449,0,11,49
190,19.6,-20,16,449,0,11,49
191,19.8,-40,16,449,0,11,49
192,19.92,-40,16,449,0,11,49
193,20.2,-40,16,449,0,11,49
194,20.4,-50,16,449,0,11,49
195,20.8,-50,16,449,0,11,49
196,72.12,-85.2,16,449,0,11,49
197,19.6,-445,17,449,0.8,11,49
198,19.6,-15,17,449,0,11,49
199,19.6,-20,17,449,0,11,49
200,19.8,-40,17,449,0,11,49
201,19.92,-40,17,449,0,11,49
202,20.2,-40,17,449,0,11,49
203,20.4,-50,17,449,0,11,49
204,20.8,-50,17,449,0,11,49
205,72.12,-85.2,17,449,0,11,49
206,19.6,-445,18,449,0.8,11,49
207,19.6,-15,18,449,0,11,49
208,19.6,-20,18,449,0,11,49
209,19.8,-40,18,449,0,11,49
210,19.92,-40,18,449,0,11,49
211,20.2,-40,18,449,0,11,49
212,20.4,-50,18,449,0,11,49
213,20.8,-50,18,449,0,11,49
214,72.12,-85.2,18,449,0,11,49
215,19.6,-445,19,449,0.8,11,49
216,19.6,-15,19,449,0,11,49
217,19.6,-20,19,449,0,11,49
218,19.8,-40,19,449,0,11,49
219,19.92,-40,19,449,0,11,49
220,20.2,-40,19,449,0,11,49
221,20.4,-50,19,449,0,11,49
222,20.8,-50,19,449,0,11,49
223,72.12,-85.2,19,449,0,11,49
224,19.6,-445,20,449,0.8,11,49
225,19.6,-15,20,449,0,11,49
226,19.6,-20,20,449,0,11,49
227,19.8,-40,20,449,0,11,49
228,19.92,-40,20,449,0,11,49
229,20.2,-40,20,449,0,11,49
230,20.4,-50,20,449,0,11,49
231,20.8,-50,20,449,0,11,49
232,72.12,-85.2,20,449,0,11,49
233,19.6,-445,21,449,0.8,11,49
234,19.6,-15,21,449,0,11,49
235,19.6,-20,21,449,0,11,49
236,19.8,-40,21,449,0,11,49
237,19.92,-40,21,449,0,11,49
238,20.2,-40,21,449,0,11,49
239,20.4,-50,21,449,0,11,49
240,20.8,-50,21,449,0,11,49
241,72.12,-85.2,21,449,0,11,49
242,19.6,-445,22,449,0.8,11,49
243,19.6,-15,22,449,0,11,49
244,19.6,-20,22,449,0,11,49
245,19.8,-40,22,449,0,11,49
246,19.92,-40,22,449,0,11,49
247,20.2,-40,22,449,0,11,49
248,20.4,-50,22,449,0,11,49
249,20.8,-50,22,449,0,11,49
250,72.12,-85.2,22,449,0,11,49
251,19.6,-445,23,449,0.8,11,49
252,19.6,-15,23,449,0,11,49
253,19.6,-20,23,449,0,11,49
254,19.8,-40,23,449,0,11,49
255,19.92,-40,23,449,0,11,49
256,20.2,-40,23,449,0,11,49
257,20.4,-50,23,449,0,11,49
258,20.8,-50,23,449,0,11,49
259,72.12,-85.2,23,449,0,11,49
260,19.6,-445,24,449,0.8,11,49
261,19.6,-15,24,449,0,11,49
262,19.6,-20,24,449,0,11,49
263,19.8,-40,24,449,0,11,49
264,19.92,-40,24,449,0,11,49
265,20.2,-40,24,449,0,11,49
266,20.4,-50,24,449,0,11,49
267,20.8,-50,24,449,0,11,49
268,72.12,-85.2,24,449,0,11,49
269,24.816,-20,1,450,0.8,11,62.04
270,54.552,-123.4,1,450,0,11,62.04
271,24.816,-65,2,450,0.8,11,62.04
272,54.552,-78.4,2,450,0,11,62.04
273,24.816,-75,3,450,0.8,11,62.04
274,54.552,-68.4,3,450,0,11,62.04
275,24.816,-74,4,450,0.8,11,62.04
276,25.016,-13,4,450,0,11,62.04
277,25.496,-30,4,450,0,11,62.04
278,25.896,-17,4,450,0,11,62.04
279,54.552,-9.4,4,450,0,11,62.04
280,24.816,-74,5,450,0.8,11,62.04
281,25.016,-13,5,450,0,11,62.04
282,25.496,-30,5,450,0,11,62.04
283,25.896,-17,5,450,0,11,62.04
284,54.552,-9.4,5,450,0,11,62.04
285,24.816,-74,6,450,0.8,11,62.04
286,25.016,-13,6,450,0,11,62.04
287,25.496,-30,6,450,0,11,62.04
288,25.896,-17,6,450,0,11,62.04
289,54.552,-9.4,6,450,0,11,62.04
290,24.816,-74,7,450,0.8,11,62.04
291,25.016,-13,7,450,0,11,62.04
292,25.496,-30,7,450,0,11,62.04
293,25.896,-17,7,450,0,11,62.04
294,54.552,-9.4,7,450,0,11,62.04
295,24.816,-74,8,450,0.8,11,62.04
296,25.016,-13,8,450,0,11,62.04
297,25.496,-30,8,450,0,11,62.04
298,25.896,-17,8,450,0,11,62.04
299,54.552,-9.4,8,450,0,11,62.04
300,24.816,-74,9,450,0.8,11,62.04
301,25.016,-13,9,450,0,11,62.04
302,25.496,-30,9,450,0,11,62.04
303,25.896,-17,9,450,0,11,62.04
304,54.552,-9.4,9,450,0,11,62.04
305,24.816,-74,10,450,0.8,11,62.04
306,25.016,-13,10,450,0,11,62.04
307,25.496,-30,10,450,0,11,62.04
308,25.896,-17,10,450,0,11,62.04
309,54.552,-9.4,10,450,0,11,62.04
310,24.816,-74,11,450,0.8,11,62.04
311,25.016,-13,11,450,0,11,62.04
312,25.496,-30,11,450,0,11,62.04
313,25.896,-17,11,450,0,11,62.04
314,54.552,-9.4,11,450,0,11,62.04
315,24.816,-74,12,450,0.8,11,62.04
316,25.016,-13,12,450,0,11,62.04
317,25.496,-30,12,450,0,11,62.04
318,25.896,-17,12,450,0,11,62.04
319,54.552,-9.4,12,450,0,11,62.04
320,24.816,-74,13,450,0.8,11,62.04
321,25.016,-13,13,450,0,11,62.04
322,25.496,-30,13,450,0,11,62.04
323,25.896,-17,13,450,0,11,62.04
324,54.552,-9.4,13,450,0,11,62.04
325,24.816,-74,14,450,0.8,11,62.04
326,25.016,-13,14,450,0,11,62.04
327,25.496,-30,14,450,0,11,62.04
328,25.896,-17,14,450,0,11,62.04
329,54.552,-9.4,14,450,0,11,62.04
330,24.816,-74,15,450,0.8,11,62.04
331,25.016,-13,15,450,0,11,62.04
332,25.496,-30,15,450,0,11,62.04
333,25.896,-17,15,450,0,11,62.04
334,54.552,-9.4,15,450,0,11,62.04
335,24.816,-74,16,450,0.8,11,62.04
336,25.016,-13,16,450,0,11,62.04
337,25.496,-30,16,450,0,11,62.04
338,25.896,-17,16,450,0,11,62.04
339,54.552,-9.4,16,450,0,11,62.04
340,24.816,-74,17,450,0.8,11,62.04
341,25.016,-13,17,450,0,11,62.04
342,25.496,-30,17,450,0,11,62.04
343,25.896,-17,17,450,0,11,62.04
344,54.552,-9.4,17,450,0,11,62.04
345,24.816,-74,18,450,0.8,11,62.04
346,25.016,-13,18,450,0,11,62.04
347,25.496,-30,18,450,0,11,62.04
348,25.896,-17,18,450,0,11,62.04
349,54.552,-9.4,18,450,0,11,62.04
350,24.816,-74,19,450,0.8,11,62.04
351,25.016,-13,19,450,0,11,62.04
352,25.496,-30,19,450,0,11,62.04
353,25.896,-17,19,450,0,11,62.04
354,54.552,-9.4,19,450,0,11,62.04
355,24.816,-74,20,450,0.8,11,62.04
356,25.016,-13,20,450,0,11,62.04
357,25.496,-30,20,450,0,11,62.04
358,25.896,-17,20,450,0,11,62.04
359,54.552,-9.4,20,450,0,11,62.04
360,24.816,-74,21,450,0.8,11,62.04
361,25.016,-13,21,450,0,11,62.04
362,25.496,-30,21,450,0,11,62.04
363,25.896,-17,21,450,0,11,62.04
364,54.552,-9.4,21,450,0,11,62.04
365,24.816,-74,22,450,0.8,11,62.04
366,25.016,-13,22,450,0,11,62.04
367,25.496,-30,22,450,0,11,62.04
368,25.896,-17,22,450,0,11,62.04
369,54.552,-9.4,22,450,0,11,62.04
370,24.816,-74,23,450,0.8,11,62.04
371,25.016,-13,23,450,0,11,62.04
372,25.496,-30,23,450,0,11,62.04
373,25.896,-17,23,450,0,11,62.04
374,54.552,-9.4,23,450,0,11,62.04
375,24.816,-74,24,450,0.8,11,62.04
376,25.016,-13,24,450,0,11,62.04
377,25.496,-30,24,450,0,11,62.04
378,25.896,-17,24,450,0,11,62.04
379,54.552,-9.4,24,450,0,11,62.04
380,30.86,-50,1,451,0.8,11,77.15
381,52.32,-292.4,1,451,0,11,77.15
382,30.86,-100,2,451,0.8,11,77.15
383,52.32,-242.4,2,451,0,11,77.15
384,30.86,-150,3,451,0.8,11,77.15
385,52.32,-192.4,3,451,0,11,77.15
386,30.86,-165,4,451,0.8,11,77.15
387,31.06,-50,4,451,0,11,77.15
388,31.54,-35,4,451,0,11,77.15
389,31.94,-81,4,451,0,11,77.15
390,52.32,-11.4,4,451,0,11,77.15
391,30.86,-165,5,451,0.8,11,77.15
392,31.06,-50,5,451,0,11,77.15
393,31.54,-35,5,451,0,11,77.15
394,31.94,-81,5,451,0,11,77.15
395,52.32,-11.4,5,451,0,11,77.15
396,30.86,-165,6,451,0.8,11,77.15
397,31.06,-50,6,451,0,11,77.15
398,31.54,-35,6,451,0,11,77.15
399,31.94,-81,6,451,0,11,77.15
400,52.32,-11.4,6,451,0,11,77.15
401,30.86,-165,7,451,0.8,11,77.15
402,31.06,-50,7,451,0,11,77.15
403,31.54,-35,7,451,0,11,77.15
404,31.94,-81,7,451,0,11,77.15
405,52.32,-11.4,7,451,0,11,77.15
406,30.86,-165,8,451,0.8,11,77.15
407,31.06,-50,8,451,0,11,77.15
408,31.54,-35,8,451,0,11,77.15
409,31.94,-81,8,451,0,11,77.15
410,52.32,-11.4,8,451,0,11,77.15
411,30.86,-165,9,451,0.8,11,77.15
412,31.06,-50,9,451,0,11,77.15
413,31.54,-35,9,451,0,11,77.15
414,31.94,-81,9,451,0,11,77.15
415,52.32,-11.4,9,451,0,11,77.15
416,30.86,-165,10,451,0.8,11,77.15
417,31.06,-50,10,451,0,11,77.15
418,31.54,-35,10,451,0,11,77.15
419,31.94,-81,10,451,0,11,77.15
420,52.32,-11.4,10,451,0,11,77.15
421,30.86,-165,11,451,0.8,11,77.15
422,31.06,-50,11,451,0,11,77.15
423,31.54,-35,11,451,0,11,77.15
424,31.94,-81,11,451,0,11,77.15
425,52.32,-11.4,11,451,0,11,77.15
426,30.86,-165,12,451,0.8,11,77.15
427,31.06,-50,12,451,0,11,77.15
428,31.54,-35,12,451,0,11,77.15
429,31.94,-81,12,451,0,11,77.15
430,52.32,-11.4,12,451,0,11,77.15
431,30.86,-165,13,451,0.8,11,77.15
432,31.06,-50,13,451,0,11,77.15
433,31.54,-35,13,451,0,11,77.15
434,31.94,-81,13,451,0,11,77.15
435,52.32,-11.4,13,451,0,11,77.15
436,30.86,-165,14,451,0.8,11,77.15
437,31.06,-50,14,451,0,11,77.15
438,31.54,-35,14,451,0,11,77.15
439,31.94,-81,14,451,0,11,77.15
440,52.32,-11.4,14,451,0,11,77.15
441,30.86,-165,15,451,0.8,11,77.15
442,31.06,-50,15,451,0,11,77.15
443,31.54,-35,15,451,0,11,77.15
444,31.94,-81,15,451,0,11,77.15
445,52.32,-11.4,15,451,0,11,77.15
446,30.86,-165,16,451,0.8,11,77.15
447,31.06,-50,16,451,0,11,77.15
448,31.54,-35,16,451,0,11,77.15
449,31.94,-81,16,451,0,11,77.15
450,52.32,-11.4,16,451,0,11,77.15
451,30.86,-165,17,451,0.8,11,77.15
452,31.06,-50,17,451,0,11,77.15
453,31.54,-35,17,451,0,11,77.15
454,31.94,-81,17,451,0,11,77.15
455,52.32,-11.4,17,451,0,11,77.15
456,30.86,-165,18,451,0.8,11,77.15
457,31.06,-50,18,451,0,11,77.15
458,31.54,-35,18,451,0,11,77.15
459,31.94,-81,18,451,0,11,77.15
460,52.32,-11.4,18,451,0,11,77.15
461,30.86,-165,19,451,0.8,11,77.15
462,31.06,-50,19,451,0,11,77.15
463,31.54,-35,19,451,0,11,77.15
464,31.94,-81,19,451,0,11,77.15
465,52.32,-11.4,19,451,0,11,77.15
466,30.86,-165,20,451,0.8,11,77.15
467,31.06,-50,20,451,0,11,77.15
468,31.54,-35,20,451,0,11,77.15
469,31.94,-81,20,451,0,11,77.15
470,52.32,-11.4,20,451,0,11,77.15
471,30.86,-165,21,451,0.8,11,77.15
472,31.06,-50,21,451,0,11,77.15
473,31.54,-35,21,451,0,11,77.15
474,31.94,-81,21,451,0,11,77.15
475,52.32,-11.4,21,451,0,11,77.15
476,30.86,-165,22,451,0.8,11,77.15
477,31.06,-50,22,451,0,11,77.15
478,31.54,-35,22,451,0,11,77.15
479,31.94,-81,22,451,0,11,77.15
480,52.32,-11.4,22,451,0,11,77.15
481,30.86,-165,23,451,0.8,11,77.15
482,31.06,-50,23,451,0,11,77.15
483,31.54,-35,23,451,0,11,77.15
484,31.94,-81,23,451,0,11,77.15
485,52.32,-11.4,23,451,0,11,77.15
486,30.86,-165,24,451,0.8,11,77.15
487,31.06,-50,24,451,0,11,77.15
488,31.54,-35,24,451,0,11,77.15
489,31.94,-81,24,451,0,11,77.15
490,52.32,-11.4,24,451,0,11,77.15
491,21.612,-50,1,452,0.8,11,54.03
492,64,-300,1,452,0,11,54.03
493,21.612,-100,2,452,0.8,11,54.03
494,64,-250,2,452,0,11,54.03
495,21.612,-150,3,452,0.8,11,54.03
496,64,-200,3,452,0,11,54.03
497,21.612,-180,4,452,0.8,11,54.03
498,21.812,-40,4,452,0,11,54.03
499,22.292,-20,4,452,0,11,54.03
500,22.692,-93,4,452,0,11,54.03
501,64,-17,4,452,0,11,54.03
502,21.612,-180,5,452,0.8,11,54.03
503,21.812,-40,5,452,0,11,54.03
504,22.292,-20,5,452,0,11,54.03
505,22.692,-93,5,452,0,11,54.03
506,64,-17,5,452,0,11,54.03
507,21.612,-180,6,452,0.8,11,54.03
508,21.812,-40,6,452,0,11,54.03
509,22.292,-20,6,452,0,11,54.03
510,22.692,-93,6,452,0,11,54.03
511,64,-17,6,452,0,11,54.03
512,21.612,-180,7,452,0.8,11,54.03
513,21.812,-40,7,452,0,11,54.03
514,22.292,-20,7,452,0,11,54.03
515,22.692,-93,7,452,0,11,54.03
516,64,-17,7,452,0,11,54.03
517,21.612,-180,8,452,0.8,11,54.03
518,21.812,-40,8,452,0,11,54.03
519,22.292,-20,8,452,0,11,54.03
520,22.692,-93,8,452,0,11,54.03
521,64,-17,8,452,0,11,54.03
522,21.612,-180,9,452,0.8,11,54.03
523,21.812,-40,9,452,0,11,54.03
524,22.292,-20,9,452,0,11,54.03
525,22.692,-93,9,452,0,11,54.03
526,64,-17,9,452,0,11,54.03
527,21.612,-180,10,452,0.8,11,54.03
528,21.812,-40,10,452,0,11,54.03
529,22.292,-20,10,452,0,11,54.03
530,22.692,-93,10,452,0,11,54.03
531,64,-17,10,452,0,11,54.03
532,21.612,-180,11,452,0.8,11,54.03
533,21.812,-40,11,452,0,11,54.03
534,22.292,-20,11,452,0,11,54.03
535,22.692,-93,11,452,0,11,54.03
536,64,-17,11,452,0,11,54.03
537,21.612,-180,12,452,0.8,11,54.03
538,21.812,-40,12,452,0,11,54.03
539,22.292,-20,12,452,0,11,54.03
540,22.692,-93,12,452,0,11,54.03
541,64,-17,12,452,0,11,54.03
542,21.612,-180,13,452,0.8,11,54.03
543,21.812,-40,13,452,0,11,54.03
544,22.292,-20,13,452,0,11,54.03
545,22.692,-93,13,452,0,11,54.03
546,64,-17,13,452,0,11,54.03
547,21.612,-180,14,452,0.8,11,54.03
548,21.812,-40,14,452,0,11,54.03
549,22.292,-20,14,452,0,11,54.03
550,22.692,-93,14,452,0,11,54.03
551,64,-17,14,452,0,11,54.03
552,21.612,-180,15,452,0.8,11,54.03
553,21.812,-40,15,452,0,11,54.03
554,22.292,-20,15,452,0,11,54.03
555,22.692,-93,15,452,0,11,54.03
556,64,-17,15,452,0,11,54.03
557,21.612,-180,16,452,0.8,11,54.03
558,21.812,-40,16,452,0,11,54.03
559,22.292,-20,16,452,0,11,54.03
560,22.692,-93,16,452,0,11,54.03
561,64,-17,16,452,0,11,54.03
562,21.612,-180,17,452,0.8,11,54.03
563,21.812,-40,17,452,0,11,54.03
564,22.292,-20,17,452,0,11,54.03
565,22.692,-93,17,452,0,11,54.03
566,64,-17,17,452,0,11,54.03
567,21.612,-180,18,452,0.8,11,54.03
568,21.812,-40,18,452,0,11,54.03
569,22.292,-20,18,452,0,11,54.03
570,22.692,-93,18,452,0,11,54.03
571,64,-17,18,452,0,11,54.03
572,21.612,-180,19,452,0.8,11,54.03
573,21.812,-40,19,452,0,11,54.03
574,22.292,-20,19,452,0,11,54.03
575,22.692,-93,19,452,0,11,54.03
576,64,-17,19,452,0,11,54.03
577,21.612,-180,20,452,0.8,11,54.03
578,21.812,-40,20,452,0,11,54.03
579,22.292,-20,20,452,0,11,54.03
580,22.692,-93,20,452,0,11,54.03
581,64,-17,20,452,0,11,54.03
582,21.612,-180,21,452,0.8,11,54.03
583,21.812,-40,21,452,0,11,54.03
584,22.292,-20,21,452,0,11,54.03
585,22.692,-93,21,452,0,11,54.03
586,64,-17,21,452,0,11,54.03
587,21.612,-180,22,452,0.8,11,54.03
588,21.812,-40,22,452,0,11,54.03
589,22.292,-20,22,452,0,11,54.03
590,22.692,-93,22,452,0,11,54.03
591,64,-17,22,452,0,11,54.03
592,21.612,-180,23,452,0.8,11,54.03
593,21.812,-40,23,452,0,11,54.03
594,22.292,-20,23,452,0,11,54.03
595,22.692,-93,23,452,0,11,54.03
596,64,-17,23,452,0,11,54.03
597,21.612,-180,24,452,0.8,11,54.03
598,21.812,-40,24,452,0,11,54.03
599,22.292,-20,24,452,0,11,54.03
600,22.692,-93,24,452,0,11,54.03
601,64,-17,24,452,0,11,54.03
602,59.4,-386,1,453,0.8,11,106.01
603,59.4,-386,2,453,0.8,11,106.01
604,59.4,-386,3,453,0.8,11,106.01
605,59.4,-386,4,453,0.8,11,106.01
606,59.4,-386,5,453,0.8,11,106.01
607,59.4,-386,6,453,0.8,11,106.01
608,59.4,-386,7,453,0.8,11,106.01
609,59.4,-386,8,453,0.8,11,106.01
610,42.404,-50,9,453,0.8,11,106.01
611,59.4,-336,9,453,0,11,106.01
612,42.404,-225,10,453,0.8,11,106.01
613,42.604,-35,10,453,0,11,106.01
614,43.084,-40,10,453,0,11,106.01
615,43.484,-55,10,453,0,11,106.01
616,59.4,-31,10,453,0,11,106.01
617,42.404,-225,11,453,0.8,11,106.01
618,42.604,-35,11,453,0,11,106.01
619,43.084,-40,11,453,0,11,106.01
620,43.484,-55,11,453,0,11,106.01
621,59.4,-31,11,453,0,11,106.01
622,42.404,-225,12,453,0.8,11,106.01
623,42.604,-35,12,453,0,11,106.01
624,43.084,-40,12,453,0,11,106.01
625,43.484,-55,12,453,0,11,106.01
626,59.4,-31,12,453,0,11,106.01
627,42.404,-225,13,453,0.8,11,106.01
628,42.604,-35,13,453,0,11,106.01
629,43.084,-40,13,453,0,11,106.01
630,43.484,-55,13,453,0,11,106.01
631,59.4,-31,13,453,0,11,106.01
632,42.404,-225,14,453,0.8,11,106.01
633,42.604,-35,14,453,0,11,106.01
634,43.084,-40,14,453,0,11,106.01
635,43.484,-55,14,453,0,11,106.01
636,59.4,-31,14,453,0,11,106.01
637,42.404,-225,15,453,0.8,11,106.01
638,42.604,-35,15,453,0,11,106.01
639,43.084,-40,15,453,0,11,106.01
640,43.484,-55,15,453,0,11,106.01
641,59.4,-31,15,453,0,11,106.01
642,42.404,-225,16,453,0.8,11,106.01
643,42.604,-35,16,453,0,11,106.01
644,43.084,-40,16,453,0,11,106.01
645,43.484,-55,16,453,0,11,106.01
646,59.4,-31,16,453,0,11,106.01
647,42.404,-225,17,453,0.8,11,106.01
648,42.604,-35,17,453,0,11,106.01
649,43.084,-40,17,453,0,11,106.01
650,43.484,-55,17,453,0,11,106.01
651,59.4,-31,17,453,0,11,106.01
652,42.404,-225,18,453,0.8,11,106.01
653,42.604,-35,18,453,0,11,106.01
654,43.084,-40,18,453,0,11,106.01
655,43.484,-55,18,453,0,11,106.01
656,59.4,-31,18,453,0,11,106.01
657,42.404,-225,19,453,0.8,11,106.01
