"H","PH","QH","TH","MP","AR","LH","VH"
134,22,-50,10,2,0,11,50.15
135,72.12,-85.2,10,2,0,11,50.15
136,20.06,-445,11,2,0.8,11,50.15
137,20.06,-15,11,2,0,11,50.15
138,20.4,-20,11,2,0,11,50.15
139,20.6,-40,11,2,0,11,50.15
140,20.8,-40,11,2,0,11,50.15
141,21,-40,11,2,0,11,50.15
142,21.6,-50,11,2,0,11,50.15
143,22,-50,11,2,0,11,50.15
144,72.12,-85.2,11,2,0,11,50.15
145,20.06,-445,12,2,0.8,11,50.15
146,20.06,-15,12,2,0,11,50.15
147,20.4,-20,12,2,0,11,50.15
148,20.6,-40,12,2,0,11,50.15
149,20.8,-40,12,2,0,11,50.15
150,21,-40,12,2,0,11,50.15
151,21.6,-50,12,2,0,11,50.15
152,22,-50,12,2,0,11,50.15
153,72.12,-85.2,12,2,0,11,50.15
154,20.06,-445,13,2,0.8,11,50.15
155,20.06,-15,13,2,0,11,50.15
156,20.4,-20,13,2,0,11,50.15
157,20.6,-40,13,2,0,11,50.15
158,20.8,-40,13,2,0,11,50.15
159,21,-40,13,2,0,11,50.15
160,21.6,-50,13,2,0,11,50.15
161,22,-50,13,2,0,11,50.15
162,72.12,-85.2,13,2,0,11,50.15
163,20.06,-445,14,2,0.8,11,50.15
164,20.06,-15,14,2,0,11,50.15
165,20.4,-20,14,2,0,11,50.15
166,20.6,-40,14,2,0,11,50.15
167,20.8,-40,14,2,0,11,50.15
168,21,-40,14,2,0,11,50.15
169,21.6,-50,14,2,0,11,50.15
170,22,-50,14,2,0,11,50.15
171,72.12,-85.2,14,2,0,11,50.15
172,20.06,-445,15,2,0.8,11,50.15
173,20.06,-15,15,2,0,11,50.15
174,20.4,-20,15,2,0,11,50.15
175,20.6,-40,15,2,0,11,50.15
176,20.8,-40,15,2,0,11,50.15
177,21,-40,15,2,0,11,50.15
178,21.6,-50,15,2,0,11,50.15
179,22,-50,15,2,0,11,50.15
180,72.12,-85.2,15,2,0,11,50.15
181,20.06,-445,16,2,0.8,11,50.15
182,20.06,-15,16,2,0,11,50.15
183,20.4,-20,16,2,0,11,50.15
184,20.6,-40,16,2,0,11,50.15
185,20.8,-40,16,2,0,11,50.15
186,21,-40,16,2,0,11,50.15
187,21.6,-50,16,2,0,11,50.15
188,22,-50,16,2,0,11,50.15
189,72.12,-85.2,16,2,0,11,50.15
190,20.06,-445,17,2,0.8,11,50.15
191,20.06,-15,17,2,0,11,50.15
192,20.4,-20,17,2,0,11,50.15
193,20.6,-40,17,2,0,11,50.15
194,20.8,-40,17,2,0,11,50.15
195,21,-40,17,2,0,11,50.15
196,21.6,-50,17,2,0,11,50.15
197,22,-50,17,2,0,11,50.15
198,72.12,-85.2,17,2,0,11,50.15
199,20.06,-445,18,2,0.8,11,50.15
200,20.06,-15,18,2,0,11,50.15
201,20.4,-20,18,2,0,11,50.15
202,20.6,-40,18,2,0,11,50.15
203,20.8,-40,18,2,0,11,50.15
204,21,-40,18,2,0,11,50.15
205,21.6,-50,18,2,0,11,50.15
206,22,-50,18,2,0,11,50.15
207,72.12,-85.2,18,2,0,11,50.15
208,20.06,-445,19,2,0.8,11,50.15
209,20.06,-15,19,2,0,11,50.15
210,20.4,-20,19,2,0,11,50.15
211,20.6,-40,19,2,0,11,50.15
212,20.8,-40,19,2,0,11,50.15
213,21,-40,19,2,0,11,50.15
214,21.6,-50,19,2,0,11,50.15
215,22,-50,19,2,0,11,50.15
216,72.12,-85.2,19,2,0,11,50.15
217,20.06,-445,20,2,0.8,11,50.15
218,20.06,-15,20,2,0,11,50.15
219,20.4,-20,20,2,0,11,50.15
220,20.6,-40,20,2,0,11,50.15
221,20.8,-40,20,2,0,11,50.15
222,21,-40,20,2,0,11,50.15
223,21.6,-50,20,2,0,11,50.15
224,22,-50,20,2,0,11,50.15
225,72.12,-85.2,20,2,0,11,50.15
226,20.06,-445,21,2,0.8,11,50.15
227,20.06,-15,21,2,0,11,50.15
228,20.4,-20,21,2,0,11,50.15
229,20.6,-40,21,2,0,11,50.15
230,20.8,-40,21,2,0,11,50.15
231,21,-40,21,2,0,11,50.15
232,21.6,-50,21,2,0,11,50.15
233,22,-50,21,2,0,11,50.15
234,72.12,-85.2,21,2,0,11,50.15
235,20.06,-445,22,2,0.8,11,50.15
236,20.06,-15,22,2,0,11,50.15
237,20.4,-20,22,2,0,11,50.15
238,20.6,-40,22,2,0,11,50.15
239,20.8,-40,22,2,0,11,50.15
240,21,-40,22,2,0,11,50.15
241,21.6,-50,22,2,0,11,50.15
242,22,-50,22,2,0,11,50.15
243,72.12,-85.2,22,2,0,11,50.15
244,20.06,-445,23,2,0.8,11,50.15
245,20.06,-15,23,2,0,11,50.15
246,20.4,-20,23,2,0,11,50.15
247,20.6,-40,23,2,0,11,50.15
248,20.8,-40,23,2,0,11,50.15
249,21,-40,23,2,0,11,50.15
250,21.6,-50,23,2,0,11,50.15
251,22,-50,23,2,0,11,50.15
252,72.12,-85.2,23,2,0,11,50.15
253,20.06,-445,24,2,0.8,11,50.15
254,20.06,-15,24,2,0,11,50.15
255,20.4,-10,24,2,0,11,50.15
256,20.6,-10,24,2,0,11,50.15
257,20.8,-10,24,2,0,11,50.15
258,21,-10,24,2,0,11,50.15
259,21.6,-10,24,2,0,11,50.15
260,22,-10,24,2,0,11,50.15
261,72.12,-265.2,24,2,0,11,50.15
262,26.604,-170,1,3,0.8,11,66.51
263,26.604,-388,1,3,0,11,66.51
264,72.12,-12.1,1,3,0,11,66.51
265,26.604,-170,2,3,0.8,11,66.51
266,26.604,-388,2,3,0,11,66.51
267,72.12,-12.1,2,3,0,11,66.51
268,26.604,-170,3,3,0.8,11,66.51
269,72.12,-400.1,3,3,0,11,66.51
270,26.604,-170,4,3,0.8,11,66.51
271,72.12,-400.1,4,3,0,11,66.51
272,26.604,-170,5,3,0.8,11,66.51
273,72.12,-400.1,5,3,0,11,66.51
274,26.604,-170,6,3,0.8,11,66.51
275,72.12,-400.1,6,3,0,11,66.51
276,26.604,-198,7,3,0.8,11,66.51
277,26.604,-138.8,7,3,0,11,66.51
278,72.12,-233.3,7,3,0,11,66.51
279,26.604,-318,8,3,0.8,11,66.51
280,26.604,-240,8,3,0,11,66.51
281,72.12,-12.1,8,3,0,11,66.51
282,26.604,-438,9,3,0.8,11,66.51
283,26.604,-120,9,3,0,11,66.51
284,72.12,-12.1,9,3,0,11,66.51
285,26.604,-558,10,3,0.8,11,66.51
286,72.12,-12.1,10,3,0,11,66.51
287,26.604,-558,11,3,0.8,11,66.51
288,72.12,-12.1,11,3,0,11,66.51
289,26.604,-558,12,3,0.8,11,66.51
290,72.12,-12.1,12,3,0,11,66.51
291,26.604,-558,13,3,0.8,11,66.51
292,72.12,-12.1,13,3,0,11,66.51
293,26.604,-558,14,3,0.8,11,66.51
294,72.12,-12.1,14,3,0,11,66.51
295,26.604,-558,15,3,0.8,11,66.51
296,72.12,-12.1,15,3,0,11,66.51
297,26.604,-558,16,3,0.8,11,66.51
298,72.12,-12.1,16,3,0,11,66.51
299,26.604,-558,17,3,0.8,11,66.51
300,72.12,-12.1,17,3,0,11,66.51
301,26.604,-558,18,3,0.8,11,66.51
302,72.12,-12.1,18,3,0,11,66.51
303,26.604,-558,19,3,0.8,11,66.51
304,72.12,-12.1,19,3,0,11,66.51
305,26.604,-558,20,3,0.8,11,66.51
306,72.12,-12.1,20,3,0,11,66.51
307,26.604,-558,21,3,0.8,11,66.51
308,72.12,-12.1,21,3,0,11,66.51
309,26.604,-558,22,3,0.8,11,66.51
310,72.12,-12.1,22,3,0,11,66.51
311,26.604,-438,23,3,0.8,11,66.51
312,26.604,-120,23,3,0,11,66.51
313,72.12,-12.1,23,3,0,11,66.51
314,26.604,-318,24,3,0.8,11,66.51
315,26.604,-240,24,3,0,11,66.51
316,72.12,-12.1,24,3,0,11,66.51
317,44.56,-360,1,4,0.8,11,99.89
318,72.12,-25.8,1,4,0,11,99.89
319,44.56,-360,2,4,0.8,11,99.89
320,72.12,-25.8,2,4,0,11,99.89
321,44.56,-360,3,4,0.8,11,99.89
322,72.12,-25.8,3,4,0,11,99.89
323,44.56,-360,4,4,0.8,11,99.89
324,72.12,-25.8,4,4,0,11,99.89
325,39.956,-20,5,4,0.8,11,99.89
326,72.12,-365.8,5,4,0,11,99.89
327,39.956,-50,6,4,0.8,11,99.89
328,72.12,-335.8,6,4,0,11,99.89
329,39.956,-80,7,4,0.8,11,99.89
330,72.12,-305.8,7,4,0,11,99.89
331,39.956,-140,8,4,0.8,11,99.89
332,72.12,-245.8,8,4,0,11,99.89
333,39.956,-220,9,4,0.8,11,99.89
334,39.956,-140,9,4,0,11,99.89
335,72.12,-25.8,9,4,0,11,99.89
336,39.956,-220,10,4,0.8,11,99.89
337,39.956,-140,10,4,0,11,99.89
338,72.12,-25.8,10,4,0,11,99.89
339,39.956,-220,11,4,0.8,11,99.89
340,39.956,-140,11,4,0,11,99.89
341,72.12,-25.8,11,4,0,11,99.89
342,39.956,-220,12,4,0.8,11,99.89
343,39.956,-140,12,4,0,11,99.89
344,72.12,-25.8,12,4,0,11,99.89
345,39.956,-220,13,4,0.8,11,99.89
346,39.956,-140,13,4,0,11,99.89
347,72.12,-25.8,13,4,0,11,99.89
348,39.956,-220,14,4,0.8,11,99.89
349,39.956,-140,14,4,0,11,99.89
350,72.12,-25.8,14,4,0,11,99.89
351,39.956,-220,15,4,0.8,11,99.89
352,39.956,-140,15,4,0,11,99.89
353,72.12,-25.8,15,4,0,11,99.89
354,39.956,-220,16,4,0.8,11,99.89
355,39.956,-140,16,4,0,11,99.89
356,72.12,-25.8,16,4,0,11,99.89
357,39.956,-220,17,4,0.8,11,99.89
358,39.956,-140,17,4,0,11,99.89
359,72.12,-25.8,17,4,0,11,99.89
360,39.956,-220,18,4,0.8,11,99.89
361,39.956,-140,18,4,0,11,99.89
362,72.12,-25.8,18,4,0,11,99.89
363,39.956,-220,19,4,0.8,11,99.89
364,39.956,-140,19,4,0,11,99.89
365,72.12,-25.8,19,4,0,11,99.89
366,39.956,-220,20,4,0.8,11,99.89
367,39.956,-140,20,4,0,11,99.89
368,72.12,-25.8,20,4,0,11,99.89
369,39.956,-220,21,4,0.8,11,99.89
370,39.956,-140,21,4,0,11,99.89
371,72.12,-25.8,21,4,0,11,99.89
372,39.956,-220,22,4,0.8,11,99.89
373,39.956,-140,22,4,0,11,99.89
374,72.12,-25.8,22,4,0,11,99.89
375,39.956,-220,23,4,0.8,11,99.89
376,39.956,-140,23,4,0,11,99.89
377,72.12,-25.8,23,4,0,11,99.89
378,39.956,-220,24,4,0.8,11,99.89
379,39.956,-140,24,4,0,11,99.89
380,72.12,-25.8,24,4,0,11,99.89
381,44.292,-803,1,5,0.8,11,97.72
382,72.012,-15,1,5,0,11,97.72
383,44.292,-803,2,5,0.8,11,97.72
384,72.012,-15,2,5,0,11,97.72
385,44.292,-803,3,5,0.8,11,97.72
386,72.012,-15,3,5,0,11,97.72
387,44.292,-803,4,5,0.8,11,97.72
388,72.012,-15,4,5,0,11,97.72
389,39.088,-25,5,5,0.8,11,97.72
390,44.292,-778,5,5,0,11,97.72
391,72.012,-15,5,5,0,11,97.72
392,39.088,-50,6,5,0.8,11,97.72
393,44.292,-753,6,5,0,11,97.72
394,72.012,-15,6,5,0,11,97.72
395,39.088,-80,7,5,0.8,11,97.72
396,72.12,-738,7,5,0,11,97.72
397,39.088,-140,8,5,0.8,11,97.72
398,72.12,-678,8,5,0,11,97.72
399,39.088,-242.8,9,5,0.8,11,97.72
400,44.292,-560.2,9,5,0,11,97.72
401,72.012,-15,9,5,0,11,97.72
402,39.088,-242.8,10,5,0.8,11,97.72
403,44.292,-560.2,10,5,0,11,97.72
404,72.012,-15,10,5,0,11,97.72
405,39.088,-242.8,11,5,0.8,11,97.72
406,44.292,-560.2,11,5,0,11,97.72
407,72.012,-15,11,5,0,11,97.72
408,39.088,-242.8,12,5,0.8,11,97.72
409,44.292,-559.6,12,5,0,11,97.72
410,72.012,-15.6,12,5,0,11,97.72
411,39.088,-242.8,13,5,0.8,11,97.72
412,44.292,-553.1,13,5,0,11,97.72
413,72.012,-22.1,13,5,0,11,97.72
414,39.088,-242.8,14,5,0.8,11,97.72
415,44.292,-547.6,14,5,0,11,97.72
416,72.012,-27.6,14,5,0,11,97.72
417,39.088,-242.8,15,5,0.8,11,97.72
418,44.292,-546.7,15,5,0,11,97.72
419,72.012,-28.5,15,5,0,11,97.72
420,39.088,-242.8,16,5,0.8,11,97.72
421,44.292,-545.3,16,5,0,11,97.72
422,72.012,-29.9,16,5,0,11,97.72
423,39.088,-242.8,17,5,0.8,11,97.72
424,44.292,-539.8,17,5,0,11,97.72
425,72.012,-35.4,17,5,0,11,97.72
426,39.088,-242.8,18,5,0.8,11,97.72
427,44.292,-542.1,18,5,0,11,97.72
428,72.012,-33.1,18,5,0,11,97.72
429,39.088,-242.8,19,5,0.8,11,97.72
430,44.292,-543.9,19,5,0,11,97.72
431,72.012,-31.3,19,5,0,11,97.72
432,39.088,-242.8,20,5,0.8,11,97.72
433,44.292,-545.8,20,5,0,11,97.72
434,72.012,-29.4,20,5,0,11,97.72
435,39.088,-242.8,21,5,0.8,11,97.72
436,44.292,-549.9,21,5,0,11,97.72
437,72.012,-25.3,21,5,0,11,97.72
438,39.088,-242.8,22,5,0.8,11,97.72
439,44.292,-553.6,22,5,0,11,97.72
440,72.012,-21.6,22,5,0,11,97.72
441,39.088,-242.8,23,5,0.8,11,97.72
442,44.292,-556.4,23,5,0,11,97.72
443,72.012,-18.8,23,5,0,11,97.72
444,39.088,-242.8,24,5,0.8,11,97.72
445,44.292,-558.7,24,5,0,11,97.72
446,72.012,-16.5,24,5,0,11,97.72
447,44.008,-803.3,1,6,0.8,11,96.48
448,44.408,-26.8,1,6,0,11,96.48
449,44.008,-804.7,2,6,0.8,11,96.48
450,44.408,-25.4,2,6,0,11,96.48
451,44.008,-805.1,3,6,0.8,11,96.48
452,44.408,-25,3,6,0,11,96.48
453,44.008,-805.5,4,6,0.8,11,96.48
454,44.408,-24.6,4,6,0,11,96.48
455,38.592,-25,5,6,0.8,11,96.48
456,72.12,-805.1,5,6,0,11,96.48
457,38.592,-50,6,6,0.8,11,96.48
458,72.12,-780.1,6,6,0,11,96.48
459,38.592,-80,7,6,0.8,11,96.48
460,72.12,-750.1,7,6,0,11,96.48
461,38.592,-140,8,6,0.8,11,96.48
462,72.12,-690.1,8,6,0,11,96.48
463,38.592,-243.1,9,6,0.8,11,96.48
464,44.008,-562.4,9,6,0,11,96.48
465,44.408,-24.6,9,6,0,11,96.48
466,38.592,-243.1,10,6,0.8,11,96.48
467,44.008,-561.6,10,6,0,11,96.48
468,44.408,-25.4,10,6,0,11,96.48
469,38.592,-243.1,11,6,0.8,11,96.48
470,44.008,-559.7,11,6,0,11,96.48
471,44.408,-27.3,11,6,0,11,96.48
472,38.592,-243.1,12,6,0.8,11,96.48
473,44.008,-554.2,12,6,0,11,96.48
474,44.408,-32.8,12,6,0,11,96.48
475,38.592,-243.1,13,6,0.8,11,96.48
476,44.008,-548.7,13,6,0,11,96.48
477,44.408,-38.3,13,6,0,11,96.48
478,38.592,-243.1,14,6,0.8,11,96.48
479,44.008,-543.2,14,6,0,11,96.48
480,44.408,-43.8,14,6,0,11,96.48
481,38.592,-243.1,15,6,0.8,11,96.48
482,44.008,-541.8,15,6,0,11,96.48
483,44.408,-45.2,15,6,0,11,96.48
484,38.592,-243.1,16,6,0.8,11,96.48
485,44.008,-540.9,16,6,0,11,96.48
486,44.408,-46.1,16,6,0,11,96.48
487,38.592,-243.1,17,6,0.8,11,96.48
488,44.008,-537.7,17,6,0,11,96.48
489,44.408,-49.3,17,6,0,11,96.48
490,38.592,-243.1,18,6,0.8,11,96.48
491,44.008,-538.6,18,6,0,11,96.48
492,44.408,-48.4,18,6,0,11,96.48
493,38.592,-243.1,19,6,0.8,11,96.48
494,44.008,-539.5,19,6,0,11,96.48
495,44.408,-47.5,19,6,0,11,96.48
496,38.592,-243.1,20,6,0.8,11,96.48
497,44.008,-540,20,6,0,11,96.48
498,44.408,-47,20,6,0,11,96.48
499,38.592,-243.1,21,6,0.8,11,96.48
500,44.008,-543.6,21,6,0,11,96.48
501,44.408,-43.4,21,6,0,11,96.48
502,38.592,-243.1,22,6,0.8,11,96.48
503,44.008,-547.3,22,6,0,11,96.48
504,44.408,-39.7,22,6,0,11,96.48
505,38.592,-243.1,23,6,0.8,11,96.48
506,44.008,-551,23,6,0,11,96.48
507,44.408,-36,23,6,0,11,96.48
508,38.592,-243.1,24,6,0.8,11,96.48
509,44.008,-553.3,24,6,0,11,96.48
510,44.408,-33.7,24,6,0,11,96.48
511,18.2,-237,1,7,0.8,11,45.5
512,18.2,-23,1,7,0,11,45.5
513,18.524,-22,1,7,0,11,45.5
514,18.724,-22,1,7,0,11,45.5
515,20.124,-21,1,7,0,11,45.5
516,72.12,-26,1,7,0,11,45.5
517,18.2,-236,2,7,0.8,11,45.5
518,18.2,-24,2,7,0,11,45.5
519,18.524,-22,2,7,0,11,45.5
520,18.724,-22,2,7,0,11,45.5
521,20.124,-21,2,7,0,11,45.5
522,72.12,-26,2,7,0,11,45.5
523,18.2,-235,3,7,0.8,11,45.5
524,18.2,-25,3,7,0,11,45.5
525,18.524,-22,3,7,0,11,45.5
526,18.724,-22,3,7,0,11,45.5
527,20.124,-21,3,7,0,11,45.5
528,72.12,-26,3,7,0,11,45.5
529,18.2,-235,4,7,0.8,11,45.5
530,18.2,-25,4,7,0,11,45.5
531,18.524,-22,4,7,0,11,45.5
532,18.724,-22,4,7,0,11,45.5
533,20.124,-21,4,7,0,11,45.5
534,72.12,-26,4,7,0,11,45.5
535,18.2,-235,5,7,0.8,11,45.5
536,18.2,-25,5,7,0,11,45.5
537,18.524,-22,5,7,0,11,45.5
538,18.724,-22,5,7,0,11,45.5
539,20.124,-21,5,7,0,11,45.5
540,72.12,-26,5,7,0,11,45.5
541,18.2,-235,6,7,0.8,11,45.5
542,18.2,-25,6,7,0,11,45.5
543,18.524,-22,6,7,0,11,45.5
544,18.724,-22,6,7,0,11,45.5
545,20.124,-21,6,7,0,11,45.5
546,72.12,-26,6,7,0,11,45.5
547,18.2,-235,7,7,0.8,11,45.5
548,18.2,-25,7,7,0,11,45.5
549,18.524,-22,7,7,0,11,45.5
550,18.724,-22,7,7,0,11,45.5
551,20.124,-21,7,7,0,11,45.5
552,72.12,-26,7,7,0,11,45.5
553,18.2,-235,8,7,0.8,11,45.5
554,18.2,-25,8,7,0,11,45.5
555,18.524,-22,8,7,0,11,45.5
556,18.724,-22,8,7,0,11,45.5
557,20.124,-21,8,7,0,11,45.5
558,72.12,-26,8,7,0,11,45.5
559,18.2,-235,9,7,0.8,11,45.5
560,18.2,-25,9,7,0,11,45.5
561,18.524,-22,9,7,0,11,45.5
562,18.724,-22,9,7,0,11,45.5
563,20.124,-21,9,7,0,11,45.5
564,72.12,-26,9,7,0,11,45.5
565,18.2,-235,10,7,0.8,11,45.5
566,18.2,-25,10,7,0,11,45.5
567,18.524,-22,10,7,0,11,45.5
568,18.724,-22,10,7,0,11,45.5
569,20.124,-21,10,7,0,11,45.5
570,72.12,-26,10,7,0,11,45.5
571,18.2,-235,11,7,0.8,11,45.5
572,18.2,-25,11,7,0,11,45.5
573,18.524,-22,11,7,0,11,45.5
574,18.724,-22,11,7,0,11,45.5
575,20.124,-21,11,7,0,11,45.5
576,72.12,-26,11,7,0,11,45.5
577,18.2,-235,12,7,0.8,11,45.5
578,18.2,-25,12,7,0,11,45.5
579,18.524,-22,12,7,0,11,45.5
580,18.724,-22,12,7,0,11,45.5
581,20.124,-21,12,7,0,11,45.5
582,72.12,-26,12,7,0,11,45.5
583,18.2,-235,13,7,0.8,11,45.5
584,18.2,-25,13,7,0,11,45.5
585,18.524,-22,13,7,0,11,45.5
586,18.724,-22,13,7,0,11,45.5
587,20.124,-21,13,7,0,11,45.5
588,72.12,-26,13,7,0,11,45.5
589,18.2,-235,14,7,0.8,11,45.5
590,18.2,-25,14,7,0,11,45.5
591,18.524,-22,14,7,0,11,45.5
592,18.724,-22,14,7,0,11,45.5
593,20.124,-21,14,7,0,11,45.5
594,72.12,-26,14,7,0,11,45.5
595,18.2,-235,15,7,0.8,11,45.5
596,18.2,-25,15,7,0,11,45.5
597,18.524,-22,15,7,0,11,45.5
598,18.924,-22,15,7,0,11,45.5
599,20.124,-21,15,7,0,11,45.5
600,72.12,-26,15,7,0,11,45.5
601,18.2,-235,16,7,0.8,11,45.5
602,18.2,-25,16,7,0,11,45.5
603,18.524,-22,16,7,0,11,45.5
604,18.924,-22,16,7,0,11,45.5
605,20.124,-21,16,7,0,11,45.5
606,72.12,-26,16,7,0,11,45.5
607,18.2,-235,17,7,0.8,11,45.5
608,18.2,-25,17,7,0,11,45.5
609,18.524,-22,17,7,0,11,45.5
610,18.924,-22,17,7,0,11,45.5
611,20.124,-21,17,7,0,11,45.5
612,72.12,-26,17,7,0,11,45.5
613,18.2,-235,18,7,0.8,11,45.5
614,18.2,-25,18,7,0,11,45.5
615,18.524,-22,18,7,0,11,45.5
616,18.924,-22,18,7,0,11,45.5
617,20.124,-21,18,7,0,11,45.5
618,72.12,-26,18,7,0,11,45.5
619,18.2,-235,19,7,0.8,11,45.5
620,18.2,-25,19,7,0,11,45.5
621,18.524,-22,19,7,0,11,45.5
622,18.924,-22,19,7,0,11,45.5
623,20.124,-21,19,7,0,11,45.5
624,72.12,-26,19,7,0,11,45.5
625,18.2,-235,20,7,0.8,11,45.5
626,18.2,-25,20,7,0,11,45.5
627,18.524,-22,20,7,0,11,45.5
628,18.724,-22,20,7,0,11,45.5
629,20.124,-21,20,7,0,11,45.5
630,72.12,-26,20,7,0,11,45.5
631,18.2,-235,21,7,0.8,11,45.5
632,18.2,-25,21,7,0,11,45.5
633,18.524,-22,21,7,0,11,45.5
634,18.724,-22,21,7,0,11,45.5
635,20.124,-21,21,7,0,11,45.5
636,72.12,-26,21,7,0,11,45.5
