"H","PH","QH","TH","MP","AR","LH","VH"
60,54.712,-225,23,613,0.8,11,136.78
61,54.912,-50,23,613,0,11,136.78
62,55.392,-43,23,613,0,11,136.78
63,54.712,-225,24,613,0.8,11,136.78
64,54.912,-50,24,613,0,11,136.78
65,55.392,-43,24,613,0,11,136.78
66,72.12,-402.2,1,614,0.8,11,63.1
67,72.12,-402.2,2,614,0.8,11,63.1
68,72.12,-402.2,3,614,0.8,11,63.1
69,72.12,-402.2,4,614,0.8,11,63.1
70,72.12,-402.2,5,614,0.8,11,63.1
71,72.12,-402.2,6,614,0.8,11,63.1
72,72.12,-402.2,7,614,0.8,11,63.1
73,72.12,-402.2,8,614,0.8,11,63.1
74,25.24,-80,9,614,0.8,11,63.1
75,72.12,-322.2,9,614,0,11,63.1
76,25.24,-120,10,614,0.8,11,63.1
77,72.12,-282.2,10,614,0,11,63.1
78,25.24,-120,11,614,0.8,11,63.1
79,72.12,-282.2,11,614,0,11,63.1
80,25.24,-120,12,614,0.8,11,63.1
81,72.12,-282.2,12,614,0,11,63.1
82,25.24,-120,13,614,0.8,11,63.1
83,72.12,-282.2,13,614,0,11,63.1
84,25.24,-135,14,614,0.8,11,63.1
85,72.12,-267.2,14,614,0,11,63.1
86,25.24,-275,15,614,0.8,11,63.1
87,72.12,-127.2,15,614,0,11,63.1
88,25.24,-382.1,16,614,0.8,11,63.1
89,72.12,-20.1,16,614,0,11,63.1
90,25.24,-383.3,17,614,0.8,11,63.1
91,72.12,-18.9,17,614,0,11,63.1
92,25.24,-385,18,614,0.8,11,63.1
93,72.12,-17.2,18,614,0,11,63.1
94,25.24,-386.1,19,614,0.8,11,63.1
95,72.12,-16.1,19,614,0,11,63.1
96,25.24,-387.1,20,614,0.8,11,63.1
97,72.12,-15.1,20,614,0,11,63.1
98,25.24,-388.4,21,614,0.8,11,63.1
99,72.12,-13.8,21,614,0,11,63.1
100,25.24,-389.5,22,614,0.8,11,63.1
101,72.12,-12.7,22,614,0,11,63.1
102,25.24,-391.6,23,614,0.8,11,63.1
103,72.12,-10.6,23,614,0,11,63.1
104,25.24,-393.2,24,614,0.8,11,63.1
105,72.12,-9,24,614,0,11,63.1
106,72.12,-397,1,615,0.8,11,60.5
107,72.12,-397,2,615,0.8,11,60.5
108,72.12,-397,3,615,0.8,11,60.5
109,72.12,-397,4,615,0.8,11,60.5
110,72.12,-397,5,615,0.8,11,60.5
111,72.12,-397,6,615,0.8,11,60.5
112,72.12,-397,7,615,0.8,11,60.5
113,72.12,-397,8,615,0.8,11,60.5
114,24.2,-80,9,615,0.8,11,60.5
115,72.12,-317,9,615,0,11,60.5
116,24.2,-120,10,615,0.8,11,60.5
117,72.12,-277,10,615,0,11,60.5
118,24.2,-120,11,615,0.8,11,60.5
119,72.12,-277,11,615,0,11,60.5
120,24.2,-120,12,615,0.8,11,60.5
121,72.12,-277,12,615,0,11,60.5
122,24.2,-120,13,615,0.8,11,60.5
123,72.12,-277,13,615,0,11,60.5
124,24.2,-140,14,615,0.8,11,60.5
125,72.12,-257,14,615,0,11,60.5
126,24.2,-270,15,615,0.8,11,60.5
127,72.12,-127,15,615,0,11,60.5
128,24.2,-381.1,16,615,0.8,11,60.5
129,72.12,-15.9,16,615,0,11,60.5
130,24.2,-382.3,17,615,0.8,11,60.5
131,72.12,-14.7,17,615,0,11,60.5
132,24.2,-384,18,615,0.8,11,60.5
133,72.12,-13,18,615,0,11,60.5
134,24.2,-385.1,19,615,0.8,11,60.5
135,72.12,-11.9,19,615,0,11,60.5
136,24.2,-386.1,20,615,0.8,11,60.5
137,72.12,-10.9,20,615,0,11,60.5
138,24.2,-387.4,21,615,0.8,11,60.5
139,72.12,-9.6,21,615,0,11,60.5
140,24.2,-388.5,22,615,0.8,11,60.5
141,72.12,-8.5,22,615,0,11,60.5
142,24.2,-390.5,23,615,0.8,11,60.5
143,72.12,-6.5,23,615,0,11,60.5
144,24.2,-392.2,24,615,0.8,11,60.5
145,72.12,-4.8,24,615,0,11,60.5
146,25.18,-20,1,616,0.8,11,62.95
147,54.552,-123.4,1,616,0,11,62.95
148,25.18,-65,2,616,0.8,11,62.95
149,54.552,-78.4,2,616,0,11,62.95
150,25.18,-75,3,616,0.8,11,62.95
151,54.552,-68.4,3,616,0,11,62.95
152,25.18,-74,4,616,0.8,11,62.95
153,25.38,-13,4,616,0,11,62.95
154,25.86,-30,4,616,0,11,62.95
155,26.26,-17,4,616,0,11,62.95
156,54.552,-9.4,4,616,0,11,62.95
157,25.18,-74,5,616,0.8,11,62.95
158,25.38,-13,5,616,0,11,62.95
159,25.86,-30,5,616,0,11,62.95
160,26.26,-17,5,616,0,11,62.95
161,54.552,-9.4,5,616,0,11,62.95
162,25.18,-74,6,616,0.8,11,62.95
163,25.38,-13,6,616,0,11,62.95
164,25.86,-30,6,616,0,11,62.95
165,26.26,-17,6,616,0,11,62.95
166,54.552,-9.4,6,616,0,11,62.95
167,25.18,-74,7,616,0.8,11,62.95
168,25.38,-13,7,616,0,11,62.95
169,25.86,-30,7,616,0,11,62.95
170,26.26,-17,7,616,0,11,62.95
171,54.552,-9.4,7,616,0,11,62.95
172,25.18,-74,8,616,0.8,11,62.95
173,25.38,-13,8,616,0,11,62.95
174,25.86,-30,8,616,0,11,62.95
175,26.26,-17,8,616,0,11,62.95
176,54.552,-9.4,8,616,0,11,62.95
177,25.18,-74,9,616,0.8,11,62.95
178,25.38,-13,9,616,0,11,62.95
179,25.86,-30,9,616,0,11,62.95
180,26.26,-17,9,616,0,11,62.95
181,54.552,-9.4,9,616,0,11,62.95
182,25.18,-74,10,616,0.8,11,62.95
183,25.38,-13,10,616,0,11,62.95
184,25.86,-30,10,616,0,11,62.95
185,26.26,-17,10,616,0,11,62.95
186,54.552,-9.4,10,616,0,11,62.95
187,25.18,-74,11,616,0.8,11,62.95
188,25.38,-13,11,616,0,11,62.95
189,25.86,-30,11,616,0,11,62.95
190,26.26,-17,11,616,0,11,62.95
191,54.552,-9.4,11,616,0,11,62.95
192,25.18,-74,12,616,0.8,11,62.95
193,25.38,-13,12,616,0,11,62.95
194,25.86,-30,12,616,0,11,62.95
195,26.26,-17,12,616,0,11,62.95
196,54.552,-9.4,12,616,0,11,62.95
197,25.18,-74,13,616,0.8,11,62.95
198,25.38,-13,13,616,0,11,62.95
199,25.86,-30,13,616,0,11,62.95
200,26.26,-17,13,616,0,11,62.95
201,54.552,-9.4,13,616,0,11,62.95
202,25.18,-74,14,616,0.8,11,62.95
203,25.38,-13,14,616,0,11,62.95
204,25.86,-30,14,616,0,11,62.95
205,26.26,-17,14,616,0,11,62.95
206,54.552,-9.4,14,616,0,11,62.95
207,25.18,-74,15,616,0.8,11,62.95
208,25.38,-13,15,616,0,11,62.95
209,25.86,-30,15,616,0,11,62.95
210,26.26,-17,15,616,0,11,62.95
211,54.552,-9.4,15,616,0,11,62.95
212,25.18,-74,16,616,0.8,11,62.95
213,25.38,-13,16,616,0,11,62.95
214,25.86,-30,16,616,0,11,62.95
215,26.26,-17,16,616,0,11,62.95
216,54.552,-9.4,16,616,0,11,62.95
217,25.18,-74,17,616,0.8,11,62.95
218,25.38,-13,17,616,0,11,62.95
219,25.86,-30,17,616,0,11,62.95
220,26.26,-17,17,616,0,11,62.95
221,54.552,-9.4,17,616,0,11,62.95
222,25.18,-74,18,616,0.8,11,62.95
223,25.38,-13,18,616,0,11,62.95
224,25.86,-30,18,616,0,11,62.95
225,26.26,-17,18,616,0,11,62.95
226,54.552,-9.4,18,616,0,11,62.95
227,25.18,-74,19,616,0.8,11,62.95
228,25.38,-13,19,616,0,11,62.95
229,25.86,-30,19,616,0,11,62.95
230,26.26,-17,19,616,0,11,62.95
231,54.552,-9.4,19,616,0,11,62.95
232,25.18,-74,20,616,0.8,11,62.95
233,25.38,-13,20,616,0,11,62.95
234,25.86,-30,20,616,0,11,62.95
235,26.26,-17,20,616,0,11,62.95
236,54.552,-9.4,20,616,0,11,62.95
237,25.18,-74,21,616,0.8,11,62.95
238,25.38,-13,21,616,0,11,62.95
239,25.86,-30,21,616,0,11,62.95
240,26.26,-17,21,616,0,11,62.95
241,54.552,-9.4,21,616,0,11,62.95
242,25.18,-74,22,616,0.8,11,62.95
243,25.38,-13,22,616,0,11,62.95
244,25.86,-30,22,616,0,11,62.95
245,26.26,-17,22,616,0,11,62.95
246,54.552,-9.4,22,616,0,11,62.95
247,25.18,-74,23,616,0.8,11,62.95
248,25.38,-13,23,616,0,11,62.95
249,25.86,-30,23,616,0,11,62.95
250,26.26,-17,23,616,0,11,62.95
251,54.552,-9.4,23,616,0,11,62.95
252,25.18,-74,24,616,0.8,11,62.95
253,25.38,-13,24,616,0,11,62.95
254,25.86,-30,24,616,0,11,62.95
255,26.26,-17,24,616,0,11,62.95
256,54.552,-9.4,24,616,0,11,62.95
257,30.86,-50,1,617,0.8,11,77.15
258,52.32,-292.4,1,617,0,11,77.15
259,30.86,-100,2,617,0.8,11,77.15
260,52.32,-242.4,2,617,0,11,77.15
261,30.86,-150,3,617,0.8,11,77.15
262,52.32,-192.4,3,617,0,11,77.15
263,30.86,-165,4,617,0.8,11,77.15
264,31.06,-50,4,617,0,11,77.15
265,31.54,-35,4,617,0,11,77.15
266,31.94,-81,4,617,0,11,77.15
267,52.32,-11.4,4,617,0,11,77.15
268,30.86,-165,5,617,0.8,11,77.15
269,31.06,-50,5,617,0,11,77.15
270,31.54,-35,5,617,0,11,77.15
271,31.94,-81,5,617,0,11,77.15
272,52.32,-11.4,5,617,0,11,77.15
273,30.86,-165,6,617,0.8,11,77.15
274,31.06,-50,6,617,0,11,77.15
275,31.54,-35,6,617,0,11,77.15
276,31.94,-81,6,617,0,11,77.15
277,52.32,-11.4,6,617,0,11,77.15
278,30.86,-165,7,617,0.8,11,77.15
279,31.06,-50,7,617,0,11,77.15
280,31.54,-35,7,617,0,11,77.15
281,31.94,-81,7,617,0,11,77.15
282,52.32,-11.4,7,617,0,11,77.15
283,30.86,-165,8,617,0.8,11,77.15
284,31.06,-50,8,617,0,11,77.15
285,31.54,-35,8,617,0,11,77.15
286,31.94,-81,8,617,0,11,77.15
287,52.32,-11.4,8,617,0,11,77.15
288,30.86,-165,9,617,0.8,11,77.15
289,31.06,-50,9,617,0,11,77.15
290,31.54,-35,9,617,0,11,77.15
291,31.94,-81,9,617,0,11,77.15
292,52.32,-11.4,9,617,0,11,77.15
293,30.86,-165,10,617,0.8,11,77.15
294,31.06,-50,10,617,0,11,77.15
295,31.54,-35,10,617,0,11,77.15
296,31.94,-81,10,617,0,11,77.15
297,52.32,-11.4,10,617,0,11,77.15
298,30.86,-165,11,617,0.8,11,77.15
299,31.06,-50,11,617,0,11,77.15
300,31.54,-35,11,617,0,11,77.15
301,31.94,-81,11,617,0,11,77.15
302,52.32,-11.4,11,617,0,11,77.15
303,30.86,-165,12,617,0.8,11,77.15
304,31.06,-50,12,617,0,11,77.15
305,31.54,-35,12,617,0,11,77.15
306,31.94,-81,12,617,0,11,77.15
307,52.32,-11.4,12,617,0,11,77.15
308,30.86,-165,13,617,0.8,11,77.15
309,31.06,-50,13,617,0,11,77.15
310,31.54,-35,13,617,0,11,77.15
311,31.94,-81,13,617,0,11,77.15
312,52.32,-11.4,13,617,0,11,77.15
313,30.86,-165,14,617,0.8,11,77.15
314,31.06,-50,14,617,0,11,77.15
315,31.54,-35,14,617,0,11,77.15
316,31.94,-81,14,617,0,11,77.15
317,52.32,-11.4,14,617,0,11,77.15
318,30.86,-165,15,617,0.8,11,77.15
319,31.06,-50,15,617,0,11,77.15
320,31.54,-35,15,617,0,11,77.15
321,31.94,-81,15,617,0,11,77.15
322,52.32,-11.4,15,617,0,11,77.15
323,30.86,-165,16,617,0.8,11,77.15
324,31.06,-50,16,617,0,11,77.15
325,31.54,-35,16,617,0,11,77.15
326,31.94,-81,16,617,0,11,77.15
327,52.32,-11.4,16,617,0,11,77.15
328,30.86,-165,17,617,0.8,11,77.15
329,31.06,-50,17,617,0,11,77.15
330,31.54,-35,17,617,0,11,77.15
331,31.94,-81,17,617,0,11,77.15
332,52.32,-11.4,17,617,0,11,77.15
333,30.86,-165,18,617,0.8,11,77.15
334,31.06,-50,18,617,0,11,77.15
335,31.54,-35,18,617,0,11,77.15
336,31.94,-81,18,617,0,11,77.15
337,52.32,-11.4,18,617,0,11,77.15
338,30.86,-165,19,617,0.8,11,77.15
339,31.06,-50,19,617,0,11,77.15
340,31.54,-35,19,617,0,11,77.15
341,31.94,-81,19,617,0,11,77.15
342,52.32,-11.4,19,617,0,11,77.15
343,30.86,-165,20,617,0.8,11,77.15
344,31.06,-50,20,617,0,11,77.15
345,31.54,-35,20,617,0,11,77.15
346,31.94,-81,20,617,0,11,77.15
347,52.32,-11.4,20,617,0,11,77.15
348,30.86,-165,21,617,0.8,11,77.15
349,31.06,-50,21,617,0,11,77.15
350,31.54,-35,21,617,0,11,77.15
351,31.94,-81,21,617,0,11,77.15
352,52.32,-11.4,21,617,0,11,77.15
353,30.86,-165,22,617,0.8,11,77.15
354,31.06,-50,22,617,0,11,77.15
355,31.54,-35,22,617,0,11,77.15
356,31.94,-81,22,617,0,11,77.15
357,52.32,-11.4,22,617,0,11,77.15
358,30.86,-165,23,617,0.8,11,77.15
359,31.06,-50,23,617,0,11,77.15
360,31.54,-35,23,617,0,11,77.15
361,31.94,-81,23,617,0,11,77.15
362,52.32,-11.4,23,617,0,11,77.15
363,30.86,-165,24,617,0.8,11,77.15
364,31.06,-50,24,617,0,11,77.15
365,31.54,-35,24,617,0,11,77.15
366,31.94,-81,24,617,0,11,77.15
367,52.32,-11.4,24,617,0,11,77.15
368,21.732,-50,1,618,0.8,11,54.33
369,64,-300,1,618,0,11,54.33
370,21.732,-100,2,618,0.8,11,54.33
371,64,-250,2,618,0,11,54.33
372,21.732,-150,3,618,0.8,11,54.33
373,64,-200,3,618,0,11,54.33
374,21.732,-180,4,618,0.8,11,54.33
375,21.932,-40,4,618,0,11,54.33
376,22.412,-20,4,618,0,11,54.33
377,22.812,-93,4,618,0,11,54.33
378,64,-17,4,618,0,11,54.33
379,21.732,-180,5,618,0.8,11,54.33
380,21.932,-40,5,618,0,11,54.33
381,22.412,-20,5,618,0,11,54.33
382,22.812,-93,5,618,0,11,54.33
383,64,-17,5,618,0,11,54.33
384,21.732,-180,6,618,0.8,11,54.33
385,21.932,-40,6,618,0,11,54.33
386,22.412,-20,6,618,0,11,54.33
387,22.812,-93,6,618,0,11,54.33
388,64,-17,6,618,0,11,54.33
389,21.732,-180,7,618,0.8,11,54.33
390,21.932,-40,7,618,0,11,54.33
391,22.412,-20,7,618,0,11,54.33
392,22.812,-93,7,618,0,11,54.33
393,64,-17,7,618,0,11,54.33
394,21.732,-180,8,618,0.8,11,54.33
395,21.932,-40,8,618,0,11,54.33
396,22.412,-20,8,618,0,11,54.33
397,22.812,-93,8,618,0,11,54.33
398,64,-17,8,618,0,11,54.33
399,21.732,-180,9,618,0.8,11,54.33
400,21.932,-40,9,618,0,11,54.33
401,22.412,-20,9,618,0,11,54.33
402,22.812,-93,9,618,0,11,54.33
403,64,-17,9,618,0,11,54.33
404,21.732,-180,10,618,0.8,11,54.33
405,21.932,-40,10,618,0,11,54.33
406,22.412,-20,10,618,0,11,54.33
407,22.812,-93,10,618,0,11,54.33
408,64,-17,10,618,0,11,54.33
409,21.732,-180,11,618,0.8,11,54.33
410,21.932,-40,11,618,0,11,54.33
411,22.412,-20,11,618,0,11,54.33
412,22.812,-93,11,618,0,11,54.33
413,64,-17,11,618,0,11,54.33
414,21.732,-180,12,618,0.8,11,54.33
415,21.932,-40,12,618,0,11,54.33
416,22.412,-20,12,618,0,11,54.33
417,22.812,-93,12,618,0,11,54.33
418,64,-17,12,618,0,11,54.33
419,21.732,-180,13,618,0.8,11,54.33
420,21.932,-40,13,618,0,11,54.33
421,22.412,-20,13,618,0,11,54.33
422,22.812,-93,13,618,0,11,54.33
423,64,-17,13,618,0,11,54.33
424,21.732,-180,14,618,0.8,11,54.33
425,21.932,-40,14,618,0,11,54.33
426,22.412,-20,14,618,0,11,54.33
427,22.812,-93,14,618,0,11,54.33
428,64,-17,14,618,0,11,54.33
429,21.732,-180,15,618,0.8,11,54.33
430,21.932,-40,15,618,0,11,54.33
431,22.412,-20,15,618,0,11,54.33
432,22.812,-93,15,618,0,11,54.33
433,64,-17,15,618,0,11,54.33
434,21.732,-180,16,618,0.8,11,54.33
435,21.932,-40,16,618,0,11,54.33
436,22.412,-20,16,618,0,11,54.33
437,22.812,-93,16,618,0,11,54.33
438,64,-17,16,618,0,11,54.33
439,21.732,-180,17,618,0.8,11,54.33
440,21.932,-40,17,618,0,11,54.33
441,22.412,-20,17,618,0,11,54.33
442,22.812,-93,17,618,0,11,54.33
443,64,-17,17,618,0,11,54.33
444,21.732,-180,18,618,0.8,11,54.33
445,21.932,-40,18,618,0,11,54.33
446,22.412,-20,18,618,0,11,54.33
447,22.812,-93,18,618,0,11,54.33
448,64,-17,18,618,0,11,54.33
449,21.732,-180,19,618,0.8,11,54.33
450,21.932,-40,19,618,0,11,54.33
451,22.412,-20,19,618,0,11,54.33
452,22.812,-93,19,618,0,11,54.33
453,64,-17,19,618,0,11,54.33
454,21.732,-180,20,618,0.8,11,54.33
455,21.932,-40,20,618,0,11,54.33
456,22.412,-20,20,618,0,11,54.33
457,22.812,-93,20,618,0,11,54.33
458,64,-17,20,618,0,11,54.33
459,21.732,-180,21,618,0.8,11,54.33
460,21.932,-40,21,618,0,11,54.33
461,22.412,-20,21,618,0,11,54.33
462,22.812,-93,21,618,0,11,54.33
463,64,-17,21,618,0,11,54.33
464,21.732,-180,22,618,0.8,11,54.33
465,21.932,-40,22,618,0,11,54.33
466,22.412,-20,22,618,0,11,54.33
467,22.812,-93,22,618,0,11,54.33
468,64,-17,22,618,0,11,54.33
469,21.732,-180,23,618,0.8,11,54.33
470,21.932,-40,23,618,0,11,54.33
471,22.412,-20,23,618,0,11,54.33
472,22.812,-93,23,618,0,11,54.33
473,64,-17,23,618,0,11,54.33
474,21.732,-180,24,618,0.8,11,54.33
475,21.932,-40,24,618,0,11,54.33
476,22.412,-20,24,618,0,11,54.33
477,22.812,-93,24,618,0,11,54.33
478,64,-17,24,618,0,11,54.33
479,59.4,-386,1,619,0.8,11,99
480,59.4,-386,2,619,0.8,11,99
481,59.4,-386,3,619,0.8,11,99
482,59.4,-386,4,619,0.8,11,99
483,59.4,-386,5,619,0.8,11,99
484,59.4,-386,6,619,0.8,11,99
485,59.4,-386,7,619,0.8,11,99
486,59.4,-386,8,619,0.8,11,99
487,59.4,-386,9,619,0.8,11,99
488,59.4,-386,10,619,0.8,11,99
489,59.4,-386,11,619,0.8,11,99
490,59.4,-386,12,619,0.8,11,99
491,59.4,-386,13,619,0.8,11,99
492,59.4,-386,14,619,0.8,11,99
493,59.4,-386,15,619,0.8,11,99
494,59.4,-386,16,619,0.8,11,99
495,59.4,-386,17,619,0.8,11,99
496,39.6,-50,18,619,0.8,11,99
497,59.4,-336,18,619,0,11,99
498,39.6,-225,19,619,0.8,11,99
499,39.8,-35,19,619,0,11,99
500,40.28,-40,19,619,0,11,99
501,40.68,-55,19,619,0,11,99
502,59.4,-31,19,619,0,11,99
503,39.6,-225,20,619,0.8,11,99
504,39.8,-35,20,619,0,11,99
505,40.28,-40,20,619,0,11,99
506,40.68,-55,20,619,0,11,99
507,59.4,-31,20,619,0,11,99
508,39.6,-225,21,619,0.8,11,99
509,39.8,-35,21,619,0,11,99
510,40.28,-40,21,619,0,11,99
511,40.68,-55,21,619,0,11,99
512,59.4,-31,21,619,0,11,99
513,39.6,-225,22,619,0.8,11,99
514,39.8,-35,22,619,0,11,99
515,40.28,-40,22,619,0,11,99
516,40.68,-55,22,619,0,11,99
517,59.4,-31,22,619,0,11,99
518,39.6,-225,23,619,0.8,11,99
519,39.8,-35,23,619,0,11,99
520,40.28,-40,23,619,0,11,99
521,40.68,-55,23,619,0,11,99
522,59.4,-31,23,619,0,11,99
523,39.6,-225,24,619,0.8,11,99
524,39.8,-35,24,619,0,11,99
525,40.28,-40,24,619,0,11,99
526,40.68,-55,24,619,0,11,99
527,59.4,-31,24,619,0,11,99
528,59.96,-389.2,1,620,0.8,11,130.12
529,59.96,-389.2,2,620,0.8,11,130.12
530,52.048,-50,3,620,0.8,11,130.12
531,59.96,-339.2,3,620,0,11,130.12
532,52.048,-100,4,620,0.8,11,130.12
533,59.96,-289.2,4,620,0,11,130.12
534,52.048,-150,5,620,0.8,11,130.12
535,59.96,-239.2,5,620,0,11,130.12
536,52.048,-230,6,620,0.8,11,130.12
537,52.248,-50,6,620,0,11,130.12
538,52.728,-30,6,620,0,11,130.12
539,53.128,-40,6,620,0,11,130.12
540,59.96,-39.2,6,620,0,11,130.12
541,52.048,-230,7,620,0.8,11,130.12
542,52.248,-50,7,620,0,11,130.12
543,52.728,-30,7,620,0,11,130.12
544,53.128,-40,7,620,0,11,130.12
545,59.96,-39.2,7,620,0,11,130.12
546,52.048,-230,8,620,0.8,11,130.12
547,52.248,-50,8,620,0,11,130.12
548,52.728,-30,8,620,0,11,130.12
549,53.128,-40,8,620,0,11,130.12
550,59.96,-39.2,8,620,0,11,130.12
551,52.048,-230,9,620,0.8,11,130.12
552,52.248,-50,9,620,0,11,130.12
553,52.728,-30,9,620,0,11,130.12
554,53.128,-40,9,620,0,11,130.12
555,59.96,-39.2,9,620,0,11,130.12
556,52.048,-230,10,620,0.8,11,130.12
557,52.248,-50,10,620,0,11,130.12
558,52.728,-30,10,620,0,11,130.12
559,53.128,-40,10,620,0,11,130.12
560,59.96,-39.2,10,620,0,11,130.12
561,52.048,-230,11,620,0.8,11,130.12
562,52.248,-50,11,620,0,11,130.12
563,52.728,-30,11,620,0,11,130.12
564,53.128,-40,11,620,0,11,130.12
565,59.96,-39.2,11,620,0,11,130.12
566,52.048,-230,12,620,0.8,11,130.12
567,52.248,-50,12,620,0,11,130.12
568,52.728,-30,12,620,0,11,130.12
569,53.128,-40,12,620,0,11,130.12
570,59.96,-39.2,12,620,0,11,130.12
571,52.048,-230,13,620,0.8,11,130.12
572,52.248,-50,13,620,0,11,130.12
573,52.728,-30,13,620,0,11,130.12
574,53.128,-40,13,620,0,11,130.12
575,59.96,-39.2,13,620,0,11,130.12
576,52.048,-230,14,620,0.8,11,130.12
577,52.248,-50,14,620,0,11,130.12
578,52.728,-30,14,620,0,11,130.12
579,53.128,-40,14,620,0,11,130.12
580,59.96,-39.2,14,620,0,11,130.12
581,52.048,-230,15,620,0.8,11,130.12
582,52.248,-50,15,620,0,11,130.12
583,52.728,-30,15,620,0,11,130.12
584,53.128,-40,15,620,0,11,130.12
585,59.96,-39.2,15,620,0,11,130.12
586,52.048,-230,16,620,0.8,11,130.12
587,52.248,-50,16,620,0,11,130.12
588,52.728,-30,16,620,0,11,130.12
589,53.128,-40,16,620,0,11,130.12
590,59.96,-39.2,16,620,0,11,130.12
591,52.048,-230,17,620,0.8,11,130.12
592,52.248,-50,17,620,0,11,130.12
593,52.728,-30,17,620,0,11,130.12
594,53.128,-40,17,620,0,11,130.12
595,59.96,-39.2,17,620,0,11,130.12
596,52.048,-230,18,620,0.8,11,130.12
597,52.248,-50,18,620,0,11,130.12
598,52.728,-30,18,620,0,11,130.12
599,53.128,-40,18,620,0,11,130.12
600,59.96,-39.2,18,620,0,11,130.12
601,52.048,-230,19,620,0.8,11,130.12
602,52.248,-50,19,620,0,11,130.12
603,52.728,-30,19,620,0,11,130.12
604,53.128,-40,19,620,0,11,130.12
605,59.96,-39.2,19,620,0,11,130.12
606,52.048,-230,20,620,0.8,11,130.12
607,52.248,-50,20,620,0,11,130.12
608,52.728,-30,20,620,0,11,130.12
609,53.128,-40,20,620,0,11,130.12
610,59.96,-39.2,20,620,0,11,130.12
611,52.048,-230,21,620,0.8,11,130.12
612,52.248,-50,21,620,0,11,130.12
613,52.728,-30,21,620,0,11,130.12
614,53.128,-40,21,620,0,11,130.12
615,59.96,-39.2,21,620,0,11,130.12
616,52.048,-230,22,620,0.8,11,130.12
617,52.248,-50,22,620,0,11,130.12
618,52.728,-30,22,620,0,11,130.12
619,53.128,-40,22,620,0,11,130.12
620,59.96,-39.2,22,620,0,11,130.12
621,52.048,-230,23,620,0.8,11,130.12
622,52.248,-50,23,620,0,11,130.12
623,52.728,-30,23,620,0,11,130.12
624,53.128,-40,23,620,0,11,130.12
625,59.96,-39.2,23,620,0,11,130.12
626,52.048,-230,24,620,0.8,11,130.12
627,52.248,-50,24,620,0,11,130.12
628,52.728,-30,24,620,0,11,130.12
629,53.128,-40,24,620,0,11,130.12
630,59.96,-39.2,24,620,0,11,130.12
631,60.12,-373.2,1,621,0.8,11,131.41
632,60.12,-373.2,2,621,0.8,11,131.41
633,52.564,-50,3,621,0.8,11,131.41
634,60.12,-323.2,3,621,0,11,131.41
635,52.564,-100,4,621,0.8,11,131.41
636,60.12,-273.2,4,621,0,11,131.41
637,52.564,-150,5,621,0.8,11,131.41
638,60.12,-223.2,5,621,0,11,131.41
639,52.564,-230,6,621,0.8,11,131.41
640,52.764,-45,6,621,0,11,131.41
