"H","PH","QH","TH","MP","AR","LH","VH"
81,37.6,-60,8,3,0.8,11,94
82,52,-737.8,8,3,0,11,94
83,37.6,-100,9,3,0.8,11,94
84,52,-697.8,9,3,0,11,94
85,37.6,-180,10,3,0.8,11,94
86,37.6,-34,10,3,0,11,94
87,37.6,-34,10,3,0,11,94
88,37.6,-34,10,3,0,11,94
89,37.6,-34,10,3,0,11,94
90,37.6,-34,10,3,0,11,94
91,48,-112,10,3,0,11,94
92,49.6,-112,10,3,0,11,94
93,54,-112,10,3,0,11,94
94,56,-111.8,10,3,0,11,94
95,37.6,-180,11,3,0.8,11,94
96,37.6,-34,11,3,0,11,94
97,37.6,-34,11,3,0,11,94
98,37.6,-34,11,3,0,11,94
99,37.6,-34,11,3,0,11,94
100,37.6,-34,11,3,0,11,94
101,48,-112,11,3,0,11,94
102,49.6,-112,11,3,0,11,94
103,54,-112,11,3,0,11,94
104,56,-111.8,11,3,0,11,94
105,37.6,-180,12,3,0.8,11,94
106,37.6,-34,12,3,0,11,94
107,37.6,-34,12,3,0,11,94
108,37.6,-34,12,3,0,11,94
109,37.6,-34,12,3,0,11,94
110,37.6,-34,12,3,0,11,94
111,48,-112,12,3,0,11,94
112,49.6,-112,12,3,0,11,94
113,54,-112,12,3,0,11,94
114,56,-111.8,12,3,0,11,94
115,37.6,-180,13,3,0.8,11,94
116,37.6,-34,13,3,0,11,94
117,37.6,-34,13,3,0,11,94
118,37.6,-34,13,3,0,11,94
119,37.6,-34,13,3,0,11,94
120,37.6,-34,13,3,0,11,94
121,48,-112,13,3,0,11,94
122,49.6,-112,13,3,0,11,94
123,54,-112,13,3,0,11,94
124,56,-111.8,13,3,0,11,94
125,37.6,-180,14,3,0.8,11,94
126,37.6,-34,14,3,0,11,94
127,37.6,-34,14,3,0,11,94
128,37.6,-34,14,3,0,11,94
129,37.6,-34,14,3,0,11,94
130,37.6,-34,14,3,0,11,94
131,48,-112,14,3,0,11,94
132,49.6,-112,14,3,0,11,94
133,54,-112,14,3,0,11,94
134,56,-111.8,14,3,0,11,94
135,37.6,-180,15,3,0.8,11,94
136,37.6,-34,15,3,0,11,94
137,37.6,-34,15,3,0,11,94
138,37.6,-34,15,3,0,11,94
139,37.6,-34,15,3,0,11,94
140,37.6,-34,15,3,0,11,94
141,48,-112,15,3,0,11,94
142,49.6,-112,15,3,0,11,94
143,54,-112,15,3,0,11,94
144,56,-111.8,15,3,0,11,94
145,37.6,-180,16,3,0.8,11,94
146,37.6,-34,16,3,0,11,94
147,37.6,-34,16,3,0,11,94
148,37.6,-34,16,3,0,11,94
149,37.6,-34,16,3,0,11,94
150,37.6,-34,16,3,0,11,94
151,48,-112,16,3,0,11,94
152,49.6,-112,16,3,0,11,94
153,54,-112,16,3,0,11,94
154,56,-111.8,16,3,0,11,94
155,37.6,-180,17,3,0.8,11,94
156,37.6,-34,17,3,0,11,94
157,37.6,-34,17,3,0,11,94
158,37.6,-34,17,3,0,11,94
159,37.6,-34,17,3,0,11,94
160,37.6,-34,17,3,0,11,94
161,48,-112,17,3,0,11,94
162,49.6,-112,17,3,0,11,94
163,54,-112,17,3,0,11,94
164,56,-111.8,17,3,0,11,94
165,37.6,-180,18,3,0.8,11,94
166,37.6,-34,18,3,0,11,94
167,37.6,-34,18,3,0,11,94
168,37.6,-34,18,3,0,11,94
169,37.6,-34,18,3,0,11,94
170,37.6,-34,18,3,0,11,94
171,48,-112,18,3,0,11,94
172,49.6,-112,18,3,0,11,94
173,54,-112,18,3,0,11,94
174,56,-111.8,18,3,0,11,94
175,37.6,-180,19,3,0.8,11,94
176,37.6,-34,19,3,0,11,94
177,37.6,-34,19,3,0,11,94
178,37.6,-34,19,3,0,11,94
179,37.6,-34,19,3,0,11,94
180,37.6,-34,19,3,0,11,94
181,48,-112,19,3,0,11,94
182,49.6,-112,19,3,0,11,94
183,54,-112,19,3,0,11,94
184,56,-111.8,19,3,0,11,94
185,37.6,-180,20,3,0.8,11,94
186,37.6,-34,20,3,0,11,94
187,37.6,-34,20,3,0,11,94
188,37.6,-34,20,3,0,11,94
189,37.6,-34,20,3,0,11,94
190,37.6,-34,20,3,0,11,94
191,48,-112,20,3,0,11,94
192,49.6,-112,20,3,0,11,94
193,54,-112,20,3,0,11,94
194,56,-111.8,20,3,0,11,94
195,37.6,-180,21,3,0.8,11,94
196,37.6,-34,21,3,0,11,94
197,37.6,-34,21,3,0,11,94
198,37.6,-34,21,3,0,11,94
199,37.6,-34,21,3,0,11,94
200,37.6,-34,21,3,0,11,94
201,48,-112,21,3,0,11,94
202,49.6,-112,21,3,0,11,94
203,54,-112,21,3,0,11,94
204,56,-111.8,21,3,0,11,94
205,37.6,-180,22,3,0.8,11,94
206,37.6,-34,22,3,0,11,94
207,37.6,-34,22,3,0,11,94
208,37.6,-34,22,3,0,11,94
209,37.6,-34,22,3,0,11,94
210,37.6,-34,22,3,0,11,94
211,48,-112,22,3,0,11,94
212,49.6,-112,22,3,0,11,94
213,54,-112,22,3,0,11,94
214,56,-111.8,22,3,0,11,94
215,37.6,-30,23,3,0.8,11,94
216,72.12,-767.8,23,3,0,11,94
217,72.12,-797.8,24,3,0.8,11,94
218,19.928,-175,1,4,0.8,11,49.82
219,19.928,-45,1,4,0,11,49.82
220,19.928,-5,1,4,0,11,49.82
221,20.4,-10,1,4,0,11,49.82
222,20.6,-10,1,4,0,11,49.82
223,21,-10,1,4,0,11,49.82
224,21.6,-15,1,4,0,11,49.82
225,22,-30,1,4,0,11,49.82
226,72.12,-485.2,1,4,0,11,49.82
227,19.928,-220,2,4,0.8,11,49.82
228,19.928,-5,2,4,0,11,49.82
229,20.4,-10,2,4,0,11,49.82
230,20.6,-10,2,4,0,11,49.82
231,20.8,-10,2,4,0,11,49.82
232,21,-10,2,4,0,11,49.82
233,21.6,-10,2,4,0,11,49.82
234,22,-25,2,4,0,11,49.82
235,72.12,-485.2,2,4,0,11,49.82
236,19.928,-220,3,4,0.8,11,49.82
237,19.928,-5,3,4,0,11,49.82
238,20.4,-10,3,4,0,11,49.82
239,20.6,-10,3,4,0,11,49.82
240,20.8,-10,3,4,0,11,49.82
241,21,-10,3,4,0,11,49.82
242,21.6,-10,3,4,0,11,49.82
243,22,-25,3,4,0,11,49.82
244,72.12,-485.2,3,4,0,11,49.82
245,19.928,-220,4,4,0.8,11,49.82
246,19.928,-5,4,4,0,11,49.82
247,20.4,-10,4,4,0,11,49.82
248,20.6,-10,4,4,0,11,49.82
249,20.8,-10,4,4,0,11,49.82
250,21,-10,4,4,0,11,49.82
251,21.6,-10,4,4,0,11,49.82
252,22,-25,4,4,0,11,49.82
253,72.12,-485.2,4,4,0,11,49.82
254,19.928,-220,5,4,0.8,11,49.82
255,19.928,-5,5,4,0,11,49.82
256,20.4,-10,5,4,0,11,49.82
257,20.6,-10,5,4,0,11,49.82
258,20.8,-10,5,4,0,11,49.82
259,21,-10,5,4,0,11,49.82
260,21.6,-10,5,4,0,11,49.82
261,22,-25,5,4,0,11,49.82
262,72.12,-485.2,5,4,0,11,49.82
263,19.928,-220,6,4,0.8,11,49.82
264,19.928,-5,6,4,0,11,49.82
265,20.4,-10,6,4,0,11,49.82
266,20.6,-10,6,4,0,11,49.82
267,20.8,-10,6,4,0,11,49.82
268,21,-10,6,4,0,11,49.82
269,21.6,-10,6,4,0,11,49.82
270,22,-25,6,4,0,11,49.82
271,72.12,-485.2,6,4,0,11,49.82
272,19.928,-220,7,4,0.8,11,49.82
273,19.928,-5,7,4,0,11,49.82
274,20.4,-10,7,4,0,11,49.82
275,20.6,-10,7,4,0,11,49.82
276,20.8,-10,7,4,0,11,49.82
277,21,-10,7,4,0,11,49.82
278,21.6,-10,7,4,0,11,49.82
279,22,-25,7,4,0,11,49.82
280,72.12,-485.2,7,4,0,11,49.82
281,19.928,-220,8,4,0.8,11,49.82
282,72.12,-565.2,8,4,0,11,49.82
283,19.928,-215,9,4,0.8,11,49.82
284,72.12,-570.2,9,4,0,11,49.82
285,19.928,-230,10,4,0.8,11,49.82
286,72.12,-555.2,10,4,0,11,49.82
287,19.928,-335,11,4,0.8,11,49.82
288,72.12,-450.2,11,4,0,11,49.82
289,19.928,-445,12,4,0.8,11,49.82
290,19.928,-15,12,4,0,11,49.82
291,20.4,-20,12,4,0,11,49.82
292,20.6,-40,12,4,0,11,49.82
293,20.8,-40,12,4,0,11,49.82
294,21,-40,12,4,0,11,49.82
295,21.6,-50,12,4,0,11,49.82
296,22,-50,12,4,0,11,49.82
297,72.12,-85.2,12,4,0,11,49.82
298,19.928,-445,13,4,0.8,11,49.82
299,19.928,-15,13,4,0,11,49.82
300,20.4,-20,13,4,0,11,49.82
301,20.6,-40,13,4,0,11,49.82
302,20.8,-40,13,4,0,11,49.82
303,21,-40,13,4,0,11,49.82
304,21.6,-50,13,4,0,11,49.82
305,22,-50,13,4,0,11,49.82
306,72.12,-85.2,13,4,0,11,49.82
307,19.928,-445,14,4,0.8,11,49.82
308,19.928,-15,14,4,0,11,49.82
309,20.4,-20,14,4,0,11,49.82
310,20.6,-40,14,4,0,11,49.82
311,20.8,-40,14,4,0,11,49.82
312,21,-40,14,4,0,11,49.82
313,21.6,-50,14,4,0,11,49.82
314,22,-50,14,4,0,11,49.82
315,72.12,-85.2,14,4,0,11,49.82
316,19.928,-445,15,4,0.8,11,49.82
317,19.928,-15,15,4,0,11,49.82
318,20.4,-20,15,4,0,11,49.82
319,20.6,-40,15,4,0,11,49.82
320,20.8,-40,15,4,0,11,49.82
321,21,-40,15,4,0,11,49.82
322,21.6,-50,15,4,0,11,49.82
323,22,-50,15,4,0,11,49.82
324,72.12,-85.2,15,4,0,11,49.82
325,19.928,-445,16,4,0.8,11,49.82
326,19.928,-15,16,4,0,11,49.82
327,20.4,-20,16,4,0,11,49.82
328,20.6,-40,16,4,0,11,49.82
329,20.8,-40,16,4,0,11,49.82
330,21,-40,16,4,0,11,49.82
331,21.6,-50,16,4,0,11,49.82
332,22,-50,16,4,0,11,49.82
333,72.12,-85.2,16,4,0,11,49.82
334,19.928,-445,17,4,0.8,11,49.82
335,19.928,-15,17,4,0,11,49.82
336,20.4,-20,17,4,0,11,49.82
337,20.6,-40,17,4,0,11,49.82
338,20.8,-40,17,4,0,11,49.82
339,21,-40,17,4,0,11,49.82
340,21.6,-50,17,4,0,11,49.82
341,22,-50,17,4,0,11,49.82
342,72.12,-85.2,17,4,0,11,49.82
343,19.928,-445,18,4,0.8,11,49.82
344,19.928,-15,18,4,0,11,49.82
345,20.4,-20,18,4,0,11,49.82
346,20.6,-40,18,4,0,11,49.82
347,20.8,-40,18,4,0,11,49.82
348,21,-40,18,4,0,11,49.82
349,21.6,-50,18,4,0,11,49.82
350,22,-50,18,4,0,11,49.82
351,72.12,-85.2,18,4,0,11,49.82
352,19.928,-445,19,4,0.8,11,49.82
353,19.928,-15,19,4,0,11,49.82
354,20.4,-20,19,4,0,11,49.82
355,20.6,-40,19,4,0,11,49.82
356,20.8,-40,19,4,0,11,49.82
357,21,-40,19,4,0,11,49.82
358,21.6,-50,19,4,0,11,49.82
359,22,-50,19,4,0,11,49.82
360,72.12,-85.2,19,4,0,11,49.82
361,19.928,-445,20,4,0.8,11,49.82
362,19.928,-15,20,4,0,11,49.82
363,20.4,-20,20,4,0,11,49.82
364,20.6,-40,20,4,0,11,49.82
365,20.8,-40,20,4,0,11,49.82
366,21,-40,20,4,0,11,49.82
367,21.6,-50,20,4,0,11,49.82
368,22,-50,20,4,0,11,49.82
369,72.12,-85.2,20,4,0,11,49.82
370,19.928,-445,21,4,0.8,11,49.82
371,19.928,-15,21,4,0,11,49.82
372,20.4,-20,21,4,0,11,49.82
373,20.6,-40,21,4,0,11,49.82
374,20.8,-40,21,4,0,11,49.82
375,21,-40,21,4,0,11,49.82
376,21.6,-50,21,4,0,11,49.82
377,22,-50,21,4,0,11,49.82
378,72.12,-85.2,21,4,0,11,49.82
379,19.928,-445,22,4,0.8,11,49.82
380,19.928,-15,22,4,0,11,49.82
381,20.4,-20,22,4,0,11,49.82
382,20.6,-40,22,4,0,11,49.82
383,20.8,-40,22,4,0,11,49.82
384,21,-40,22,4,0,11,49.82
385,21.6,-50,22,4,0,11,49.82
386,22,-50,22,4,0,11,49.82
387,72.12,-85.2,22,4,0,11,49.82
388,19.928,-445,23,4,0.8,11,49.82
389,19.928,-15,23,4,0,11,49.82
390,20.4,-20,23,4,0,11,49.82
391,20.6,-40,23,4,0,11,49.82
392,20.8,-40,23,4,0,11,49.82
393,21,-40,23,4,0,11,49.82
394,21.6,-50,23,4,0,11,49.82
395,22,-50,23,4,0,11,49.82
396,72.12,-85.2,23,4,0,11,49.82
397,19.928,-445,24,4,0.8,11,49.82
398,19.928,-15,24,4,0,11,49.82
399,20.4,-20,24,4,0,11,49.82
400,20.6,-40,24,4,0,11,49.82
401,20.8,-40,24,4,0,11,49.82
402,21,-40,24,4,0,11,49.82
403,21.6,-50,24,4,0,11,49.82
404,22,-50,24,4,0,11,49.82
405,72.12,-85.2,24,4,0,11,49.82
406,72.12,-408.6,1,5,0.8,11,97
407,72.12,-408.6,2,5,0.8,11,97
408,72.12,-408.6,3,5,0.8,11,97
409,72.12,-408.6,4,5,0.8,11,97
410,72.12,-408.6,5,5,0.8,11,97
411,72.12,-408.6,6,5,0.8,11,97
412,38.8,-40,7,5,0.8,11,97
413,72.12,-368.6,7,5,0,11,97
414,38.8,-100,8,5,0.8,11,97
415,72.12,-308.6,8,5,0,11,97
416,38.8,-165,9,5,0.8,11,97
417,72.12,-243.6,9,5,0,11,97
418,38.8,-180,10,5,0.8,11,97
419,38.8,-45.7,10,5,0,11,97
420,38.8,-45.7,10,5,0,11,97
421,38.8,-45.7,10,5,0,11,97
422,38.8,-45.7,10,5,0,11,97
423,38.8,-45.8,10,5,0,11,97
424,38.8,-180,11,5,0.8,11,97
425,38.8,-45.7,11,5,0,11,97
426,38.8,-45.7,11,5,0,11,97
427,38.8,-45.7,11,5,0,11,97
428,38.8,-45.7,11,5,0,11,97
429,38.8,-45.8,11,5,0,11,97
430,38.8,-180,12,5,0.8,11,97
431,38.8,-45.7,12,5,0,11,97
432,38.8,-45.7,12,5,0,11,97
433,38.8,-45.7,12,5,0,11,97
434,38.8,-45.7,12,5,0,11,97
435,38.8,-45.8,12,5,0,11,97
436,38.8,-180,13,5,0.8,11,97
437,38.8,-45.7,13,5,0,11,97
438,38.8,-45.7,13,5,0,11,97
439,38.8,-45.7,13,5,0,11,97
440,38.8,-45.7,13,5,0,11,97
441,38.8,-45.8,13,5,0,11,97
442,38.8,-180,14,5,0.8,11,97
443,38.8,-45.7,14,5,0,11,97
444,38.8,-45.7,14,5,0,11,97
445,38.8,-45.7,14,5,0,11,97
446,38.8,-45.7,14,5,0,11,97
447,38.8,-45.8,14,5,0,11,97
448,38.8,-180,15,5,0.8,11,97
449,38.8,-45.7,15,5,0,11,97
450,38.8,-45.7,15,5,0,11,97
451,38.8,-45.7,15,5,0,11,97
452,38.8,-45.7,15,5,0,11,97
453,38.8,-45.8,15,5,0,11,97
454,38.8,-180,16,5,0.8,11,97
455,38.8,-45.7,16,5,0,11,97
456,38.8,-45.7,16,5,0,11,97
457,38.8,-45.7,16,5,0,11,97
458,38.8,-45.7,16,5,0,11,97
459,38.8,-45.8,16,5,0,11,97
460,38.8,-180,17,5,0.8,11,97
461,38.8,-45.7,17,5,0,11,97
462,38.8,-45.7,17,5,0,11,97
463,38.8,-45.7,17,5,0,11,97
464,38.8,-45.7,17,5,0,11,97
465,38.8,-45.8,17,5,0,11,97
466,38.8,-180,18,5,0.8,11,97
467,38.8,-45.7,18,5,0,11,97
468,38.8,-45.7,18,5,0,11,97
469,38.8,-45.7,18,5,0,11,97
470,38.8,-45.7,18,5,0,11,97
471,38.8,-45.8,18,5,0,11,97
472,38.8,-180,19,5,0.8,11,97
473,38.8,-45.7,19,5,0,11,97
474,38.8,-45.7,19,5,0,11,97
475,38.8,-45.7,19,5,0,11,97
476,38.8,-45.7,19,5,0,11,97
477,38.8,-45.8,19,5,0,11,97
478,38.8,-180,20,5,0.8,11,97
479,38.8,-45.7,20,5,0,11,97
480,38.8,-45.7,20,5,0,11,97
481,38.8,-45.7,20,5,0,11,97
482,38.8,-45.7,20,5,0,11,97
483,38.8,-45.8,20,5,0,11,97
484,38.8,-180,21,5,0.8,11,97
485,38.8,-45.7,21,5,0,11,97
486,38.8,-45.7,21,5,0,11,97
487,38.8,-45.7,21,5,0,11,97
488,38.8,-45.7,21,5,0,11,97
489,38.8,-45.8,21,5,0,11,97
490,38.8,-180,22,5,0.8,11,97
491,38.8,-45.7,22,5,0,11,97
492,38.8,-45.7,22,5,0,11,97
493,38.8,-45.7,22,5,0,11,97
494,38.8,-45.7,22,5,0,11,97
495,38.8,-45.8,22,5,0,11,97
496,38.8,-80,23,5,0.8,11,97
497,72.12,-328.6,23,5,0,11,97
498,72.12,-408.6,24,5,0.8,11,97
499,72.12,-408.4,1,6,0.8,11,180.3
500,72.12,-408.4,2,6,0.8,11,180.3
501,72.12,-408.4,3,6,0.8,11,180.3
502,72.12,-408.4,4,6,0.8,11,180.3
503,72.12,-408.4,5,6,0.8,11,180.3
504,72.12,-408.4,6,6,0.8,11,180.3
505,72.12,-10,7,6,0.8,11,180.3
506,72.12,-398.4,7,6,0,11,180.3
507,72.12,-110,8,6,0.8,11,180.3
508,72.12,-298.4,8,6,0,11,180.3
509,72.12,-390,9,6,0.8,11,180.3
510,72.12,-18.4,9,6,0,11,180.3
511,72.12,-390,10,6,0.8,11,180.3
512,72.12,-18.4,10,6,0,11,180.3
513,72.12,-390,11,6,0.8,11,180.3
514,72.12,-18.4,11,6,0,11,180.3
515,72.12,-390,12,6,0.8,11,180.3
516,72.12,-18.4,12,6,0,11,180.3
517,72.12,-390,13,6,0.8,11,180.3
518,72.12,-18.4,13,6,0,11,180.3
519,72.12,-390,14,6,0.8,11,180.3
520,72.12,-18.4,14,6,0,11,180.3
521,72.12,-390,15,6,0.8,11,180.3
522,72.12,-18.4,15,6,0,11,180.3
523,72.12,-390,16,6,0.8,11,180.3
524,72.12,-18.4,16,6,0,11,180.3
525,72.12,-390,17,6,0.8,11,180.3
526,72.12,-18.4,17,6,0,11,180.3
527,72.12,-390,18,6,0.8,11,180.3
528,72.12,-18.4,18,6,0,11,180.3
529,72.12,-390,19,6,0.8,11,180.3
530,72.12,-18.4,19,6,0,11,180.3
531,72.12,-390,20,6,0.8,11,180.3
532,72.12,-18.4,20,6,0,11,180.3
533,72.12,-390,21,6,0.8,11,180.3
534,72.12,-18.4,21,6,0,11,180.3
535,72.12,-390,22,6,0.8,11,180.3
536,72.12,-18.4,22,6,0,11,180.3
537,72.12,-150,23,6,0.8,11,180.3
538,72.12,-258.4,23,6,0,11,180.3
539,72.12,-408.4,24,6,0.8,11,180.3
540,72.12,-402,1,7,0.8,11,105
541,72.12,-402,2,7,0.8,11,105
542,72.12,-402,3,7,0.8,11,105
543,72.12,-402,4,7,0.8,11,105
544,72.12,-402,5,7,0.8,11,105
545,72.12,-402,6,7,0.8,11,105
546,72.12,-402,7,7,0.8,11,105
547,72.12,-402,8,7,0.8,11,105
548,72.12,-402,9,7,0.8,11,105
549,72.12,-402,10,7,0.8,11,105
550,72.12,-402,11,7,0.8,11,105
551,72.12,-402,12,7,0.8,11,105
552,72.12,-402,13,7,0.8,11,105
553,72.12,-402,14,7,0.8,11,105
554,72.12,-402,15,7,0.8,11,105
555,42,-44,16,7,0.8,11,105
556,72.12,-358,16,7,0,11,105
557,42,-75,17,7,0.8,11,105
558,72.12,-327,17,7,0,11,105
559,42,-171,18,7,0.8,11,105
560,72.12,-231,18,7,0,11,105
561,42,-390,19,7,0.8,11,105
562,72.12,-12,19,7,0,11,105
563,42,-390,20,7,0.8,11,105
564,72.12,-12,20,7,0,11,105
565,42,-390,21,7,0.8,11,105
566,72.12,-12,21,7,0,11,105
567,42,-390,22,7,0.8,11,105
568,72.12,-12,22,7,0,11,105
569,42,-35,23,7,0.8,11,105
570,72.12,-367,23,7,0,11,105
571,72.12,-402,24,7,0.8,11,105
572,56.4,-290,1,8,0.8,11,106.92
573,56.4,-290,2,8,0.8,11,106.92
574,56.4,-290,3,8,0.8,11,106.92
575,56.4,-290,4,8,0.8,11,106.92
576,56.4,-290,5,8,0.8,11,106.92
577,56.4,-290,6,8,0.8,11,106.92
578,56.4,-290,7,8,0.8,11,106.92
579,56.4,-290,8,8,0.8,11,106.92
580,56.4,-290,9,8,0.8,11,106.92
581,56.4,-290,10,8,0.8,11,106.92
582,56.4,-290,11,8,0.8,11,106.92
583,56.4,-290,12,8,0.8,11,106.92
584,56.4,-290,13,8,0.8,11,106.92
585,56.4,-290,14,8,0.8,11,106.92
586,56.4,-290,15,8,0.8,11,106.92
587,56.4,-290,16,8,0.8,11,106.92
588,56.4,-290,17,8,0.8,11,106.92
589,56.4,-290,18,8,0.8,11,106.92
590,56.4,-290,19,8,0.8,11,106.92
591,56.4,-290,20,8,0.8,11,106.92
592,56.4,-290,21,8,0.8,11,106.92
593,56.4,-290,22,8,0.8,11,106.92
594,56.4,-290,23,8,0.8,11,106.92
595,56.4,-290,24,8,0.8,11,106.92
596,19.2,-545,1,9,0.8,11,48
597,58.004,-12.5,1,9,0,11,48
598,19.2,-545,2,9,0.8,11,48
599,58.004,-12.5,2,9,0,11,48
600,19.2,-545,3,9,0.8,11,48
601,58.004,-12.5,3,9,0,11,48
602,19.2,-545,4,9,0.8,11,48
603,58.004,-12.5,4,9,0,11,48
604,19.2,-545,5,9,0.8,11,48
605,58.004,-12.5,5,9,0,11,48
606,19.2,-545,6,9,0.8,11,48
607,58.004,-12.5,6,9,0,11,48
608,19.2,-545,7,9,0.8,11,48
609,58.004,-12.5,7,9,0,11,48
610,19.2,-545,8,9,0.8,11,48
611,58.004,-12.5,8,9,0,11,48
612,19.2,-545,9,9,0.8,11,48
613,58.004,-12.5,9,9,0,11,48
614,19.2,-545,10,9,0.8,11,48
615,58.004,-12.5,10,9,0,11,48
616,19.2,-545,11,9,0.8,11,48
617,58.004,-12.5,11,9,0,11,48
618,19.2,-545,12,9,0.8,11,48
619,58.004,-12.5,12,9,0,11,48
620,19.2,-545,13,9,0.8,11,48
621,58.004,-12.5,13,9,0,11,48
622,19.2,-545,14,9,0.8,11,48
623,58.004,-12.5,14,9,0,11,48
624,19.2,-545,15,9,0.8,11,48
625,58.004,-12.5,15,9,0,11,48
626,19.2,-545,16,9,0.8,11,48
627,58.004,-12.5,16,9,0,11,48
628,19.2,-545,17,9,0.8,11,48
629,58.004,-12.5,17,9,0,11,48
630,19.2,-545,18,9,0.8,11,48
631,58.004,-12.5,18,9,0,11,48
632,19.2,-545,19,9,0.8,11,48
633,58.004,-12.5,19,9,0,11,48
634,19.2,-545,20,9,0.8,11,48
635,58.004,-12.5,20,9,0,11,48
636,19.2,-545,21,9,0.8,11,48
637,58.004,-12.5,21,9,0,11,48
638,19.2,-545,22,9,0.8,11,48
639,58.004,-12.5,22,9,0,11,48
640,19.2,-545,23,9,0.8,11,48
641,58.004,-12.5,23,9,0,11,48
642,19.2,-545,24,9,0.8,11,48
643,58.004,-12.5,24,9,0,11,48
644,19.7,-171,1,10,0.8,11,49.25
645,19.7,-374,1,10,0,11,49.25
646,58.008,-17.1,1,10,0,11,49.25
647,19.7,-171,2,10,0.8,11,49.25
648,19.7,-374,2,10,0,11,49.25
649,58.008,-17.1,2,10,0,11,49.25
650,19.7,-171,3,10,0.8,11,49.25
651,19.7,-374,3,10,0,11,49.25
652,58.008,-17.1,3,10,0,11,49.25
653,19.7,-171,4,10,0.8,11,49.25
654,19.7,-374,4,10,0,11,49.25
655,58.008,-17.1,4,10,0,11,49.25
656,19.7,-171,5,10,0.8,11,49.25
657,19.7,-374,5,10,0,11,49.25
658,58.008,-17.1,5,10,0,11,49.25
659,19.7,-171,6,10,0.8,11,49.25
660,19.7,-374,6,10,0,11,49.25
661,58.008,-17.1,6,10,0,11,49.25
662,19.7,-171,7,10,0.8,11,49.25
663,19.7,-374,7,10,0,11,49.25
664,58.008,-17.1,7,10,0,11,49.25
665,19.7,-171,8,10,0.8,11,49.25
