"H","PH","QH","TH","MP","AR","LH","VH"
57,19.936,-210,8,1,0.8,11,49.84
58,72.12,-575.2,8,1,0,11,49.84
59,19.936,-240,9,1,0.8,11,49.84
60,72.12,-545.2,9,1,0,11,49.84
61,19.936,-385,10,1,0.8,11,49.84
62,72.12,-400.2,10,1,0,11,49.84
63,19.936,-445,11,1,0.8,11,49.84
64,19.936,-15,11,1,0,11,49.84
65,20.4,-20,11,1,0,11,49.84
66,20.6,-40,11,1,0,11,49.84
67,20.8,-40,11,1,0,11,49.84
68,21,-40,11,1,0,11,49.84
69,21.6,-50,11,1,0,11,49.84
70,22,-50,11,1,0,11,49.84
71,72.12,-85.2,11,1,0,11,49.84
72,19.936,-445,12,1,0.8,11,49.84
73,19.936,-15,12,1,0,11,49.84
74,20.4,-20,12,1,0,11,49.84
75,20.6,-40,12,1,0,11,49.84
76,20.8,-40,12,1,0,11,49.84
77,21,-40,12,1,0,11,49.84
78,21.6,-50,12,1,0,11,49.84
79,22,-50,12,1,0,11,49.84
80,72.12,-85.2,12,1,0,11,49.84
81,19.936,-445,13,1,0.8,11,49.84
82,19.936,-15,13,1,0,11,49.84
83,20.4,-20,13,1,0,11,49.84
84,20.6,-40,13,1,0,11,49.84
85,20.8,-40,13,1,0,11,49.84
86,21,-40,13,1,0,11,49.84
87,21.6,-50,13,1,0,11,49.84
88,22,-50,13,1,0,11,49.84
89,72.12,-85.2,13,1,0,11,49.84
90,19.936,-445,14,1,0.8,11,49.84
91,19.936,-15,14,1,0,11,49.84
92,20.4,-20,14,1,0,11,49.84
93,20.6,-40,14,1,0,11,49.84
94,20.8,-40,14,1,0,11,49.84
95,21,-40,14,1,0,11,49.84
96,21.6,-50,14,1,0,11,49.84
97,22,-50,14,1,0,11,49.84
98,72.12,-85.2,14,1,0,11,49.84
99,19.936,-445,15,1,0.8,11,49.84
100,19.936,-15,15,1,0,11,49.84
101,20.4,-20,15,1,0,11,49.84
102,20.6,-40,15,1,0,11,49.84
103,20.8,-40,15,1,0,11,49.84
104,21,-40,15,1,0,11,49.84
105,21.6,-50,15,1,0,11,49.84
106,22,-50,15,1,0,11,49.84
107,72.12,-85.2,15,1,0,11,49.84
108,19.936,-445,16,1,0.8,11,49.84
109,19.936,-15,16,1,0,11,49.84
110,20.4,-20,16,1,0,11,49.84
111,20.6,-40,16,1,0,11,49.84
112,20.8,-40,16,1,0,11,49.84
113,21,-40,16,1,0,11,49.84
114,21.6,-50,16,1,0,11,49.84
115,22,-50,16,1,0,11,49.84
116,72.12,-85.2,16,1,0,11,49.84
117,19.936,-445,17,1,0.8,11,49.84
118,19.936,-15,17,1,0,11,49.84
119,20.4,-20,17,1,0,11,49.84
120,20.6,-40,17,1,0,11,49.84
121,20.8,-40,17,1,0,11,49.84
122,21,-40,17,1,0,11,49.84
123,21.6,-50,17,1,0,11,49.84
124,22,-50,17,1,0,11,49.84
125,72.12,-85.2,17,1,0,11,49.84
126,19.936,-445,18,1,0.8,11,49.84
127,19.936,-15,18,1,0,11,49.84
128,20.4,-20,18,1,0,11,49.84
129,20.6,-40,18,1,0,11,49.84
130,20.8,-40,18,1,0,11,49.84
131,21,-40,18,1,0,11,49.84
132,21.6,-50,18,1,0,11,49.84
133,22,-50,18,1,0,11,49.84
134,72.12,-85.2,18,1,0,11,49.84
135,19.936,-445,19,1,0.8,11,49.84
136,19.936,-15,19,1,0,11,49.84
137,20.4,-20,19,1,0,11,49.84
138,20.6,-40,19,1,0,11,49.84
139,20.8,-40,19,1,0,11,49.84
140,21,-40,19,1,0,11,49.84
141,21.6,-50,19,1,0,11,49.84
142,22,-50,19,1,0,11,49.84
143,72.12,-85.2,19,1,0,11,49.84
144,19.936,-445,20,1,0.8,11,49.84
145,19.936,-15,20,1,0,11,49.84
146,20.4,-20,20,1,0,11,49.84
147,20.6,-40,20,1,0,11,49.84
148,20.8,-40,20,1,0,11,49.84
149,21,-40,20,1,0,11,49.84
150,21.6,-50,20,1,0,11,49.84
151,22,-50,20,1,0,11,49.84
152,72.12,-85.2,20,1,0,11,49.84
153,19.936,-445,21,1,0.8,11,49.84
154,19.936,-15,21,1,0,11,49.84
155,20.4,-20,21,1,0,11,49.84
156,20.6,-40,21,1,0,11,49.84
157,20.8,-40,21,1,0,11,49.84
158,21,-40,21,1,0,11,49.84
159,21.6,-50,21,1,0,11,49.84
160,22,-50,21,1,0,11,49.84
161,72.12,-85.2,21,1,0,11,49.84
162,19.936,-445,22,1,0.8,11,49.84
163,19.936,-15,22,1,0,11,49.84
164,20.4,-20,22,1,0,11,49.84
165,20.6,-40,22,1,0,11,49.84
166,20.8,-40,22,1,0,11,49.84
167,21,-40,22,1,0,11,49.84
168,21.6,-50,22,1,0,11,49.84
169,22,-50,22,1,0,11,49.84
170,72.12,-85.2,22,1,0,11,49.84
171,19.936,-445,23,1,0.8,11,49.84
172,19.936,-15,23,1,0,11,49.84
173,20.4,-20,23,1,0,11,49.84
174,20.6,-40,23,1,0,11,49.84
175,20.8,-40,23,1,0,11,49.84
176,21,-40,23,1,0,11,49.84
177,21.6,-50,23,1,0,11,49.84
178,22,-50,23,1,0,11,49.84
179,72.12,-85.2,23,1,0,11,49.84
180,19.936,-445,24,1,0.8,11,49.84
181,19.936,-15,24,1,0,11,49.84
182,20.4,-20,24,1,0,11,49.84
183,20.6,-40,24,1,0,11,49.84
184,20.8,-40,24,1,0,11,49.84
185,21,-40,24,1,0,11,49.84
186,21.6,-50,24,1,0,11,49.84
187,22,-50,24,1,0,11,49.84
188,72.12,-85.2,24,1,0,11,49.84
189,72.12,-402.2,1,2,0.8,11,65.9
190,72.12,-402.2,2,2,0.8,11,65.9
191,72.12,-402.2,3,2,0.8,11,65.9
192,72.12,-402.2,4,2,0.8,11,65.9
193,72.12,-402.2,5,2,0.8,11,65.9
194,72.12,-402.2,6,2,0.8,11,65.9
195,72.12,-402.2,7,2,0.8,11,65.9
196,72.12,-402.2,8,2,0.8,11,65.9
197,72.12,-402.2,9,2,0.8,11,65.9
198,72.12,-402.2,10,2,0.8,11,65.9
199,72.12,-402.2,11,2,0.8,11,65.9
200,72.12,-402.2,12,2,0.8,11,65.9
201,26.36,-80,13,2,0.8,11,65.9
202,72.12,-322.2,13,2,0,11,65.9
203,26.36,-120,14,2,0.8,11,65.9
204,72.12,-282.2,14,2,0,11,65.9
205,26.36,-120,15,2,0.8,11,65.9
206,72.12,-282.2,15,2,0,11,65.9
207,26.36,-120,16,2,0.8,11,65.9
208,72.12,-282.2,16,2,0,11,65.9
209,26.36,-120,17,2,0.8,11,65.9
210,72.12,-282.2,17,2,0,11,65.9
211,26.36,-135,18,2,0.8,11,65.9
212,72.12,-267.2,18,2,0,11,65.9
213,26.36,-275,19,2,0.8,11,65.9
214,72.12,-127.2,19,2,0,11,65.9
215,26.36,-389.1,20,2,0.8,11,65.9
216,72.12,-13.1,20,2,0,11,65.9
217,26.36,-390.4,21,2,0.8,11,65.9
218,72.12,-11.8,21,2,0,11,65.9
219,26.36,-391.5,22,2,0.8,11,65.9
220,72.12,-10.7,22,2,0,11,65.9
221,26.36,-392.3,23,2,0.8,11,65.9
222,72.12,-9.9,23,2,0,11,65.9
223,26.36,-392.6,24,2,0.8,11,65.9
224,72.12,-9.6,24,2,0,11,65.9
225,72.12,-397,1,3,0.8,11,63.8
226,72.12,-397,2,3,0.8,11,63.8
227,72.12,-397,3,3,0.8,11,63.8
228,72.12,-397,4,3,0.8,11,63.8
229,72.12,-397,5,3,0.8,11,63.8
230,72.12,-397,6,3,0.8,11,63.8
231,72.12,-397,7,3,0.8,11,63.8
232,72.12,-397,8,3,0.8,11,63.8
233,72.12,-397,9,3,0.8,11,63.8
234,72.12,-397,10,3,0.8,11,63.8
235,72.12,-397,11,3,0.8,11,63.8
236,72.12,-397,12,3,0.8,11,63.8
237,25.52,-80,13,3,0.8,11,63.8
238,72.12,-317,13,3,0,11,63.8
239,25.52,-120,14,3,0.8,11,63.8
240,72.12,-277,14,3,0,11,63.8
241,25.52,-120,15,3,0.8,11,63.8
242,72.12,-277,15,3,0,11,63.8
243,25.52,-120,16,3,0.8,11,63.8
244,72.12,-277,16,3,0,11,63.8
245,25.52,-120,17,3,0.8,11,63.8
246,72.12,-277,17,3,0,11,63.8
247,25.52,-160,18,3,0.8,11,63.8
248,72.12,-237,18,3,0,11,63.8
249,25.52,-330,19,3,0.8,11,63.8
250,72.12,-67,19,3,0,11,63.8
251,25.52,-388.1,20,3,0.8,11,63.8
252,72.12,-8.9,20,3,0,11,63.8
253,25.52,-389.4,21,3,0.8,11,63.8
254,72.12,-7.6,21,3,0,11,63.8
255,25.52,-390.5,22,3,0.8,11,63.8
256,72.12,-6.5,22,3,0,11,63.8
257,25.52,-391.2,23,3,0.8,11,63.8
258,72.12,-5.8,23,3,0,11,63.8
259,25.52,-391.5,24,3,0.8,11,63.8
260,72.12,-5.5,24,3,0,11,63.8
261,72.12,-408.6,1,4,0.8,11,115
262,72.12,-408.6,2,4,0.8,11,115
263,72.12,-408.6,3,4,0.8,11,115
264,72.12,-408.6,4,4,0.8,11,115
265,72.12,-408.6,5,4,0.8,11,115
266,72.12,-408.6,6,4,0.8,11,115
267,72.12,-408.6,7,4,0.8,11,115
268,72.12,-408.6,8,4,0.8,11,115
269,72.12,-408.6,9,4,0.8,11,115
270,72.12,-408.6,10,4,0.8,11,115
271,72.12,-408.6,11,4,0.8,11,115
272,72.12,-408.6,12,4,0.8,11,115
273,72.12,-408.6,13,4,0.8,11,115
274,72.12,-408.6,14,4,0.8,11,115
275,72.12,-408.6,15,4,0.8,11,115
276,72.12,-408.6,16,4,0.8,11,115
277,46,-40,17,4,0.8,11,115
278,72.12,-368.6,17,4,0,11,115
279,46,-100,18,4,0.8,11,115
280,72.12,-308.6,18,4,0,11,115
281,46,-180,19,4,0.8,11,115
282,72.12,-228.6,19,4,0,11,115
283,46,-180,20,4,0.8,11,115
284,72.12,-228.6,20,4,0,11,115
285,46,-180,21,4,0.8,11,115
286,72.12,-228.6,21,4,0,11,115
287,46,-180,22,4,0.8,11,115
288,72.12,-228.6,22,4,0,11,115
289,46,-30,23,4,0.8,11,115
290,72.12,-378.6,23,4,0,11,115
291,72.12,-408.6,24,4,0.8,11,115
292,72.12,-402,1,5,0.8,11,180.3
293,72.12,-402,2,5,0.8,11,180.3
294,72.12,-402,3,5,0.8,11,180.3
295,72.12,-402,4,5,0.8,11,180.3
296,72.12,-402,5,5,0.8,11,180.3
297,72.12,-402,6,5,0.8,11,180.3
298,72.12,-402,7,5,0.8,11,180.3
299,72.12,-402,8,5,0.8,11,180.3
300,72.12,-402,9,5,0.8,11,180.3
301,72.12,-402,10,5,0.8,11,180.3
302,72.12,-402,11,5,0.8,11,180.3
303,72.12,-402,12,5,0.8,11,180.3
304,72.12,-402,13,5,0.8,11,180.3
305,72.12,-402,14,5,0.8,11,180.3
306,72.12,-402,15,5,0.8,11,180.3
307,72.12,-402,16,5,0.8,11,180.3
308,72.12,-10,17,5,0.8,11,180.3
309,72.12,-392,17,5,0,11,180.3
310,72.12,-110,18,5,0.8,11,180.3
311,72.12,-292,18,5,0,11,180.3
312,72.12,-390,19,5,0.8,11,180.3
313,72.12,-12,19,5,0,11,180.3
314,72.12,-390,20,5,0.8,11,180.3
315,72.12,-12,20,5,0,11,180.3
316,72.12,-390,21,5,0.8,11,180.3
317,72.12,-12,21,5,0,11,180.3
318,72.12,-390,22,5,0.8,11,180.3
319,72.12,-12,22,5,0,11,180.3
320,72.12,-150,23,5,0.8,11,180.3
321,72.12,-252,23,5,0,11,180.3
322,72.12,-402,24,5,0.8,11,180.3
323,72.12,-408.4,1,6,0.8,11,180.3
324,72.12,-408.4,2,6,0.8,11,180.3
325,72.12,-408.4,3,6,0.8,11,180.3
326,72.12,-408.4,4,6,0.8,11,180.3
327,72.12,-408.4,5,6,0.8,11,180.3
328,72.12,-408.4,6,6,0.8,11,180.3
329,72.12,-408.4,7,6,0.8,11,180.3
330,72.12,-408.4,8,6,0.8,11,180.3
331,72.12,-408.4,9,6,0.8,11,180.3
332,72.12,-408.4,10,6,0.8,11,180.3
333,72.12,-408.4,11,6,0.8,11,180.3
334,72.12,-408.4,12,6,0.8,11,180.3
335,72.12,-408.4,13,6,0.8,11,180.3
336,72.12,-408.4,14,6,0.8,11,180.3
337,72.12,-408.4,15,6,0.8,11,180.3
338,72.12,-408.4,16,6,0.8,11,180.3
339,72.12,-40,17,6,0.8,11,180.3
340,72.12,-368.4,17,6,0,11,180.3
341,72.12,-100,18,6,0.8,11,180.3
342,72.12,-308.4,18,6,0,11,180.3
343,72.12,-180,19,6,0.8,11,180.3
344,72.12,-228.4,19,6,0,11,180.3
345,72.12,-180,20,6,0.8,11,180.3
346,72.12,-228.4,20,6,0,11,180.3
347,72.12,-180,21,6,0.8,11,180.3
348,72.12,-228.4,21,6,0,11,180.3
349,72.12,-180,22,6,0.8,11,180.3
350,72.12,-228.4,22,6,0,11,180.3
351,72.12,-50,23,6,0.8,11,180.3
352,72.12,-358.4,23,6,0,11,180.3
353,72.12,-408.4,24,6,0.8,11,180.3
354,72.12,-797.8,1,7,0.8,11,118
355,72.12,-797.8,2,7,0.8,11,118
356,72.12,-797.8,3,7,0.8,11,118
357,72.12,-797.8,4,7,0.8,11,118
358,72.12,-797.8,5,7,0.8,11,118
359,72.12,-797.8,6,7,0.8,11,118
360,72.12,-797.8,7,7,0.8,11,118
361,72.12,-797.8,8,7,0.8,11,118
362,72.12,-797.8,9,7,0.8,11,118
363,72.12,-797.8,10,7,0.8,11,118
364,72.12,-797.8,11,7,0.8,11,118
365,72.12,-797.8,12,7,0.8,11,118
366,72.12,-797.8,13,7,0.8,11,118
367,72.12,-797.8,14,7,0.8,11,118
368,72.12,-797.8,15,7,0.8,11,118
369,72.12,-797.8,16,7,0.8,11,118
370,47.2,-40,17,7,0.8,11,118
371,72.12,-757.8,17,7,0,11,118
372,47.2,-100,18,7,0.8,11,118
373,72.12,-697.8,18,7,0,11,118
374,47.2,-180,19,7,0.8,11,118
375,72.12,-617.8,19,7,0,11,118
376,47.2,-180,20,7,0.8,11,118
377,72.12,-617.8,20,7,0,11,118
378,47.2,-180,21,7,0.8,11,118
379,72.12,-617.8,21,7,0,11,118
380,47.2,-180,22,7,0.8,11,118
381,72.12,-617.8,22,7,0,11,118
382,47.2,-50,23,7,0.8,11,118
383,72.12,-747.8,23,7,0,11,118
384,72.12,-797.8,24,7,0.8,11,118
385,52,-758.7,1,8,0.8,11,99.5
386,52,-759.5,2,8,0.8,11,99.5
387,52,-760,3,8,0.8,11,99.5
388,52,-760.8,4,8,0.8,11,99.5
389,52,-762.3,5,8,0.8,11,99.5
390,52,-763.5,6,8,0.8,11,99.5
391,52,-764.8,7,8,0.8,11,99.5
392,39.8,-50,8,8,0.8,11,99.5
393,39.8,-550,8,8,0,11,99.5
394,39.8,-165.4,8,8,0,11,99.5
395,39.8,-300,9,8,0.8,11,99.5
396,39.8,-300,9,8,0,11,99.5
397,39.8,-165.3,9,8,0,11,99.5
398,39.8,-600,10,8,0.8,11,99.5
399,39.8,-163.1,10,8,0,11,99.5
400,39.8,-600,11,8,0.8,11,99.5
401,39.8,-160,11,8,0,11,99.5
402,39.8,-600,12,8,0.8,11,99.5
403,39.8,-156.9,12,8,0,11,99.5
404,39.8,-600,13,8,0.8,11,99.5
405,39.8,-154.4,13,8,0,11,99.5
406,39.8,-600,14,8,0.8,11,99.5
407,39.8,-151.4,14,8,0,11,99.5
408,39.8,-600,15,8,0.8,11,99.5
409,39.8,-150.3,15,8,0,11,99.5
410,39.8,-600,16,8,0.8,11,99.5
411,39.8,-151.6,16,8,0,11,99.5
412,39.8,-600,17,8,0.8,11,99.5
413,39.8,-153.5,17,8,0,11,99.5
414,39.8,-600,18,8,0.8,11,99.5
415,39.8,-155.5,18,8,0,11,99.5
416,39.8,-600,19,8,0.8,11,99.5
417,39.8,-158.1,19,8,0,11,99.5
418,39.8,-600,20,8,0.8,11,99.5
419,39.8,-161.2,20,8,0,11,99.5
420,39.8,-600,21,8,0.8,11,99.5
421,39.8,-161.7,21,8,0,11,99.5
422,39.8,-600,22,8,0.8,11,99.5
423,39.8,-161.8,22,8,0,11,99.5
424,39.8,-150,23,8,0.8,11,99.5
425,39.8,-450,23,8,0,11,99.5
426,39.8,-160.6,23,8,0,11,99.5
427,39.8,-150,24,8,0.8,11,99.5
428,39.8,-450,24,8,0,11,99.5
429,39.8,-160,24,8,0,11,99.5
430,24.228,-20,1,9,0.8,11,60.57
431,54.552,-123.4,1,9,0,11,60.57
432,24.228,-65,2,9,0.8,11,60.57
433,54.552,-78.4,2,9,0,11,60.57
434,24.228,-75,3,9,0.8,11,60.57
435,54.552,-68.4,3,9,0,11,60.57
436,24.228,-74,4,9,0.8,11,60.57
437,24.428,-13,4,9,0,11,60.57
438,24.908,-30,4,9,0,11,60.57
439,25.308,-17,4,9,0,11,60.57
440,54.552,-9.4,4,9,0,11,60.57
441,24.228,-74,5,9,0.8,11,60.57
442,24.428,-13,5,9,0,11,60.57
443,24.908,-30,5,9,0,11,60.57
444,25.308,-17,5,9,0,11,60.57
445,54.552,-9.4,5,9,0,11,60.57
446,24.228,-74,6,9,0.8,11,60.57
447,24.428,-13,6,9,0,11,60.57
448,24.908,-30,6,9,0,11,60.57
449,25.308,-17,6,9,0,11,60.57
450,54.552,-9.4,6,9,0,11,60.57
451,24.228,-74,7,9,0.8,11,60.57
452,24.428,-13,7,9,0,11,60.57
453,24.908,-30,7,9,0,11,60.57
454,25.308,-17,7,9,0,11,60.57
455,54.552,-9.4,7,9,0,11,60.57
456,24.228,-74,8,9,0.8,11,60.57
457,24.428,-13,8,9,0,11,60.57
458,24.908,-30,8,9,0,11,60.57
459,25.308,-17,8,9,0,11,60.57
460,54.552,-9.4,8,9,0,11,60.57
461,24.228,-74,9,9,0.8,11,60.57
462,24.428,-13,9,9,0,11,60.57
463,24.908,-30,9,9,0,11,60.57
464,25.308,-17,9,9,0,11,60.57
465,54.552,-9.4,9,9,0,11,60.57
466,24.228,-74,10,9,0.8,11,60.57
467,24.428,-13,10,9,0,11,60.57
468,24.908,-30,10,9,0,11,60.57
469,25.308,-17,10,9,0,11,60.57
470,54.552,-9.4,10,9,0,11,60.57
471,24.228,-74,11,9,0.8,11,60.57
472,24.428,-13,11,9,0,11,60.57
473,24.908,-30,11,9,0,11,60.57
474,25.308,-17,11,9,0,11,60.57
475,54.552,-9.4,11,9,0,11,60.57
476,24.228,-74,12,9,0.8,11,60.57
477,24.428,-13,12,9,0,11,60.57
478,24.908,-30,12,9,0,11,60.57
479,25.308,-17,12,9,0,11,60.57
480,54.552,-9.4,12,9,0,11,60.57
481,24.228,-74,13,9,0.8,11,60.57
482,24.428,-13,13,9,0,11,60.57
483,24.908,-30,13,9,0,11,60.57
484,25.308,-17,13,9,0,11,60.57
485,54.552,-9.4,13,9,0,11,60.57
486,24.228,-74,14,9,0.8,11,60.57
487,24.428,-13,14,9,0,11,60.57
488,24.908,-30,14,9,0,11,60.57
489,25.308,-17,14,9,0,11,60.57
490,54.552,-9.4,14,9,0,11,60.57
491,24.228,-74,15,9,0.8,11,60.57
492,24.428,-13,15,9,0,11,60.57
493,24.908,-30,15,9,0,11,60.57
494,25.308,-17,15,9,0,11,60.57
495,54.552,-9.4,15,9,0,11,60.57
496,24.228,-74,16,9,0.8,11,60.57
497,24.428,-13,16,9,0,11,60.57
498,24.908,-30,16,9,0,11,60.57
499,25.308,-17,16,9,0,11,60.57
500,54.552,-9.4,16,9,0,11,60.57
501,24.228,-74,17,9,0.8,11,60.57
502,24.428,-13,17,9,0,11,60.57
503,24.908,-30,17,9,0,11,60.57
504,25.308,-17,17,9,0,11,60.57
505,54.552,-9.4,17,9,0,11,60.57
506,24.228,-74,18,9,0.8,11,60.57
507,24.428,-13,18,9,0,11,60.57
508,24.908,-30,18,9,0,11,60.57
509,25.308,-17,18,9,0,11,60.57
510,54.552,-9.4,18,9,0,11,60.57
511,24.228,-74,19,9,0.8,11,60.57
512,24.428,-13,19,9,0,11,60.57
513,24.908,-30,19,9,0,11,60.57
514,25.308,-17,19,9,0,11,60.57
515,54.552,-9.4,19,9,0,11,60.57
516,24.228,-74,20,9,0.8,11,60.57
517,24.428,-13,20,9,0,11,60.57
518,24.908,-30,20,9,0,11,60.57
519,25.308,-17,20,9,0,11,60.57
520,54.552,-9.4,20,9,0,11,60.57
521,24.228,-74,21,9,0.8,11,60.57
522,24.428,-13,21,9,0,11,60.57
523,24.908,-30,21,9,0,11,60.57
524,25.308,-17,21,9,0,11,60.57
525,54.552,-9.4,21,9,0,11,60.57
526,24.228,-74,22,9,0.8,11,60.57
527,24.428,-13,22,9,0,11,60.57
528,24.908,-30,22,9,0,11,60.57
529,25.308,-17,22,9,0,11,60.57
530,54.552,-9.4,22,9,0,11,60.57
531,24.228,-74,23,9,0.8,11,60.57
532,24.428,-13,23,9,0,11,60.57
533,24.908,-30,23,9,0,11,60.57
534,25.308,-17,23,9,0,11,60.57
535,54.552,-9.4,23,9,0,11,60.57
536,24.228,-74,24,9,0.8,11,60.57
537,24.428,-13,24,9,0,11,60.57
538,24.908,-30,24,9,0,11,60.57
539,25.308,-17,24,9,0,11,60.57
540,54.552,-9.4,24,9,0,11,60.57
541,30.86,-50,1,10,0.8,11,77.15
542,52.32,-292.4,1,10,0,11,77.15
543,30.86,-100,2,10,0.8,11,77.15
544,52.32,-242.4,2,10,0,11,77.15
545,30.86,-150,3,10,0.8,11,77.15
546,52.32,-192.4,3,10,0,11,77.15
547,30.86,-165,4,10,0.8,11,77.15
548,31.06,-50,4,10,0,11,77.15
549,31.54,-35,4,10,0,11,77.15
550,31.94,-81,4,10,0,11,77.15
551,52.32,-11.4,4,10,0,11,77.15
552,30.86,-165,5,10,0.8,11,77.15
553,31.06,-50,5,10,0,11,77.15
554,31.54,-35,5,10,0,11,77.15
555,31.94,-81,5,10,0,11,77.15
556,52.32,-11.4,5,10,0,11,77.15
557,30.86,-165,6,10,0.8,11,77.15
558,31.06,-50,6,10,0,11,77.15
559,31.54,-35,6,10,0,11,77.15
560,31.94,-81,6,10,0,11,77.15
561,52.32,-11.4,6,10,0,11,77.15
562,30.86,-165,7,10,0.8,11,77.15
563,31.06,-50,7,10,0,11,77.15
564,31.54,-35,7,10,0,11,77.15
565,31.94,-81,7,10,0,11,77.15
566,52.32,-11.4,7,10,0,11,77.15
567,30.86,-165,8,10,0.8,11,77.15
568,31.06,-50,8,10,0,11,77.15
569,31.54,-35,8,10,0,11,77.15
570,31.94,-81,8,10,0,11,77.15
571,52.32,-11.4,8,10,0,11,77.15
572,30.86,-165,9,10,0.8,11,77.15
573,31.06,-50,9,10,0,11,77.15
574,31.54,-35,9,10,0,11,77.15
575,31.94,-81,9,10,0,11,77.15
576,52.32,-11.4,9,10,0,11,77.15
577,30.86,-165,10,10,0.8,11,77.15
578,31.06,-50,10,10,0,11,77.15
579,31.54,-35,10,10,0,11,77.15
580,31.94,-81,10,10,0,11,77.15
581,52.32,-11.4,10,10,0,11,77.15
582,30.86,-165,11,10,0.8,11,77.15
583,31.06,-50,11,10,0,11,77.15
584,31.54,-35,11,10,0,11,77.15
585,31.94,-81,11,10,0,11,77.15
586,52.32,-11.4,11,10,0,11,77.15
587,30.86,-165,12,10,0.8,11,77.15
588,31.06,-50,12,10,0,11,77.15
589,31.54,-35,12,10,0,11,77.15
590,31.94,-81,12,10,0,11,77.15
591,52.32,-11.4,12,10,0,11,77.15
592,30.86,-165,13,10,0.8,11,77.15
593,31.06,-50,13,10,0,11,77.15
594,31.54,-35,13,10,0,11,77.15
595,31.94,-81,13,10,0,11,77.15
596,52.32,-11.4,13,10,0,11,77.15
597,30.86,-165,14,10,0.8,11,77.15
598,31.06,-50,14,10,0,11,77.15
599,31.54,-35,14,10,0,11,77.15
600,31.94,-81,14,10,0,11,77.15
601,52.32,-11.4,14,10,0,11,77.15
602,30.86,-165,15,10,0.8,11,77.15
603,31.06,-50,15,10,0,11,77.15
604,31.54,-35,15,10,0,11,77.15
605,31.94,-81,15,10,0,11,77.15
606,52.32,-11.4,15,10,0,11,77.15
607,30.86,-165,16,10,0.8,11,77.15
608,31.06,-50,16,10,0,11,77.15
609,31.54,-35,16,10,0,11,77.15
610,31.94,-81,16,10,0,11,77.15
611,52.32,-11.4,16,10,0,11,77.15
612,30.86,-165,17,10,0.8,11,77.15
613,31.06,-50,17,10,0,11,77.15
614,31.54,-35,17,10,0,11,77.15
615,31.94,-81,17,10,0,11,77.15
616,52.32,-11.4,17,10,0,11,77.15
617,30.86,-165,18,10,0.8,11,77.15
618,31.06,-50,18,10,0,11,77.15
619,31.54,-35,18,10,0,11,77.15
620,31.94,-81,18,10,0,11,77.15
621,52.32,-11.4,18,10,0,11,77.15
622,30.86,-165,19,10,0.8,11,77.15
623,31.06,-50,19,10,0,11,77.15
624,31.54,-35,19,10,0,11,77.15
625,31.94,-81,19,10,0,11,77.15
626,52.32,-11.4,19,10,0,11,77.15
627,30.86,-165,20,10,0.8,11,77.15
628,31.06,-50,20,10,0,11,77.15
629,31.54,-35,20,10,0,11,77.15
630,31.94,-81,20,10,0,11,77.15
631,52.32,-11.4,20,10,0,11,77.15
632,30.86,-165,21,10,0.8,11,77.15
633,31.06,-50,21,10,0,11,77.15
