"H","PH","QH","TH","MP","AR","LH","VH"
62,72.12,-85.2,10,1,0,11,49.9
63,19.96,-445,11,1,0.8,11,49.9
64,19.96,-15,11,1,0,11,49.9
65,20.4,-20,11,1,0,11,49.9
66,20.6,-40,11,1,0,11,49.9
67,20.8,-40,11,1,0,11,49.9
68,21,-40,11,1,0,11,49.9
69,21.6,-50,11,1,0,11,49.9
70,22,-50,11,1,0,11,49.9
71,72.12,-85.2,11,1,0,11,49.9
72,19.96,-445,12,1,0.8,11,49.9
73,19.96,-15,12,1,0,11,49.9
74,20.4,-20,12,1,0,11,49.9
75,20.6,-40,12,1,0,11,49.9
76,20.8,-40,12,1,0,11,49.9
77,21,-40,12,1,0,11,49.9
78,21.6,-50,12,1,0,11,49.9
79,22,-50,12,1,0,11,49.9
80,72.12,-85.2,12,1,0,11,49.9
81,19.96,-445,13,1,0.8,11,49.9
82,19.96,-15,13,1,0,11,49.9
83,20.4,-20,13,1,0,11,49.9
84,20.6,-40,13,1,0,11,49.9
85,20.8,-40,13,1,0,11,49.9
86,21,-40,13,1,0,11,49.9
87,21.6,-50,13,1,0,11,49.9
88,22,-50,13,1,0,11,49.9
89,72.12,-85.2,13,1,0,11,49.9
90,19.96,-445,14,1,0.8,11,49.9
91,19.96,-15,14,1,0,11,49.9
92,20.4,-20,14,1,0,11,49.9
93,20.6,-40,14,1,0,11,49.9
94,20.8,-40,14,1,0,11,49.9
95,21,-40,14,1,0,11,49.9
96,21.6,-50,14,1,0,11,49.9
97,22,-50,14,1,0,11,49.9
98,72.12,-85.2,14,1,0,11,49.9
99,19.96,-445,15,1,0.8,11,49.9
100,19.96,-15,15,1,0,11,49.9
101,20.4,-20,15,1,0,11,49.9
102,20.6,-40,15,1,0,11,49.9
103,20.8,-40,15,1,0,11,49.9
104,21,-40,15,1,0,11,49.9
105,21.6,-50,15,1,0,11,49.9
106,22,-50,15,1,0,11,49.9
107,72.12,-85.2,15,1,0,11,49.9
108,19.96,-445,16,1,0.8,11,49.9
109,19.96,-15,16,1,0,11,49.9
110,20.4,-20,16,1,0,11,49.9
111,20.6,-40,16,1,0,11,49.9
112,20.8,-40,16,1,0,11,49.9
113,21,-40,16,1,0,11,49.9
114,21.6,-50,16,1,0,11,49.9
115,22,-50,16,1,0,11,49.9
116,72.12,-85.2,16,1,0,11,49.9
117,19.96,-445,17,1,0.8,11,49.9
118,19.96,-15,17,1,0,11,49.9
119,20.4,-20,17,1,0,11,49.9
120,20.6,-40,17,1,0,11,49.9
121,20.8,-40,17,1,0,11,49.9
122,21,-40,17,1,0,11,49.9
123,21.6,-50,17,1,0,11,49.9
124,22,-50,17,1,0,11,49.9
125,72.12,-85.2,17,1,0,11,49.9
126,19.96,-445,18,1,0.8,11,49.9
127,19.96,-15,18,1,0,11,49.9
128,20.4,-20,18,1,0,11,49.9
129,20.6,-40,18,1,0,11,49.9
130,20.8,-40,18,1,0,11,49.9
131,21,-40,18,1,0,11,49.9
132,21.6,-50,18,1,0,11,49.9
133,22,-50,18,1,0,11,49.9
134,72.12,-85.2,18,1,0,11,49.9
135,19.96,-445,19,1,0.8,11,49.9
136,19.96,-15,19,1,0,11,49.9
137,20.4,-20,19,1,0,11,49.9
138,20.6,-40,19,1,0,11,49.9
139,20.8,-40,19,1,0,11,49.9
140,21,-40,19,1,0,11,49.9
141,21.6,-50,19,1,0,11,49.9
142,22,-50,19,1,0,11,49.9
143,72.12,-85.2,19,1,0,11,49.9
144,19.96,-445,20,1,0.8,11,49.9
145,19.96,-15,20,1,0,11,49.9
146,20.4,-20,20,1,0,11,49.9
147,20.6,-40,20,1,0,11,49.9
148,20.8,-40,20,1,0,11,49.9
149,21,-40,20,1,0,11,49.9
150,21.6,-50,20,1,0,11,49.9
151,22,-50,20,1,0,11,49.9
152,72.12,-85.2,20,1,0,11,49.9
153,19.96,-445,21,1,0.8,11,49.9
154,19.96,-15,21,1,0,11,49.9
155,20.4,-20,21,1,0,11,49.9
156,20.6,-40,21,1,0,11,49.9
157,20.8,-40,21,1,0,11,49.9
158,21,-40,21,1,0,11,49.9
159,21.6,-50,21,1,0,11,49.9
160,22,-50,21,1,0,11,49.9
161,72.12,-85.2,21,1,0,11,49.9
162,19.96,-445,22,1,0.8,11,49.9
163,19.96,-15,22,1,0,11,49.9
164,20.4,-20,22,1,0,11,49.9
165,20.6,-40,22,1,0,11,49.9
166,20.8,-40,22,1,0,11,49.9
167,21,-40,22,1,0,11,49.9
168,21.6,-50,22,1,0,11,49.9
169,22,-50,22,1,0,11,49.9
170,72.12,-85.2,22,1,0,11,49.9
171,19.96,-445,23,1,0.8,11,49.9
172,19.96,-15,23,1,0,11,49.9
173,20.4,-20,23,1,0,11,49.9
174,20.6,-40,23,1,0,11,49.9
175,20.8,-40,23,1,0,11,49.9
176,21,-40,23,1,0,11,49.9
177,21.6,-50,23,1,0,11,49.9
178,22,-50,23,1,0,11,49.9
179,72.12,-85.2,23,1,0,11,49.9
180,19.96,-445,24,1,0.8,11,49.9
181,19.96,-15,24,1,0,11,49.9
182,20.4,-20,24,1,0,11,49.9
183,20.6,-40,24,1,0,11,49.9
184,20.8,-40,24,1,0,11,49.9
185,21,-40,24,1,0,11,49.9
186,21.6,-50,24,1,0,11,49.9
187,22,-50,24,1,0,11,49.9
188,72.12,-85.2,24,1,0,11,49.9
189,72.12,-402.2,1,2,0.8,11,61.3
190,72.12,-402.2,2,2,0.8,11,61.3
191,72.12,-402.2,3,2,0.8,11,61.3
192,72.12,-402.2,4,2,0.8,11,61.3
193,72.12,-402.2,5,2,0.8,11,61.3
194,72.12,-402.2,6,2,0.8,11,61.3
195,72.12,-402.2,7,2,0.8,11,61.3
196,72.12,-402.2,8,2,0.8,11,61.3
197,24.52,-80,9,2,0.8,11,61.3
198,72.12,-322.2,9,2,0,11,61.3
199,24.52,-120,10,2,0.8,11,61.3
200,72.12,-282.2,10,2,0,11,61.3
201,24.52,-120,11,2,0.8,11,61.3
202,72.12,-282.2,11,2,0,11,61.3
203,24.52,-120,12,2,0.8,11,61.3
204,72.12,-282.2,12,2,0,11,61.3
205,24.52,-120,13,2,0.8,11,61.3
206,72.12,-282.2,13,2,0,11,61.3
207,24.52,-135,14,2,0.8,11,61.3
208,72.12,-267.2,14,2,0,11,61.3
209,24.52,-275,15,2,0.8,11,61.3
210,72.12,-127.2,15,2,0,11,61.3
211,24.52,-381.9,16,2,0.8,11,61.3
212,72.12,-20.3,16,2,0,11,61.3
213,24.52,-383.3,17,2,0.8,11,61.3
214,72.12,-18.9,17,2,0,11,61.3
215,24.52,-384.9,18,2,0.8,11,61.3
216,72.12,-17.3,18,2,0,11,61.3
217,24.52,-386.2,19,2,0.8,11,61.3
218,72.12,-16,19,2,0,11,61.3
219,24.52,-386.9,20,2,0.8,11,61.3
220,72.12,-15.3,20,2,0,11,61.3
221,24.52,-388.1,21,2,0.8,11,61.3
222,72.12,-14.1,21,2,0,11,61.3
223,24.52,-388.9,22,2,0.8,11,61.3
224,72.12,-13.3,22,2,0,11,61.3
225,24.52,-389.2,23,2,0.8,11,61.3
226,72.12,-13,23,2,0,11,61.3
227,24.52,-389.4,24,2,0.8,11,61.3
228,72.12,-12.8,24,2,0,11,61.3
229,72.12,-397,1,3,0.8,11,59.4
230,72.12,-397,2,3,0.8,11,59.4
231,72.12,-397,3,3,0.8,11,59.4
232,72.12,-397,4,3,0.8,11,59.4
233,72.12,-397,5,3,0.8,11,59.4
234,72.12,-397,6,3,0.8,11,59.4
235,72.12,-397,7,3,0.8,11,59.4
236,72.12,-397,8,3,0.8,11,59.4
237,23.76,-80,9,3,0.8,11,59.4
238,72.12,-317,9,3,0,11,59.4
239,23.76,-120,10,3,0.8,11,59.4
240,72.12,-277,10,3,0,11,59.4
241,23.76,-120,11,3,0.8,11,59.4
242,72.12,-277,11,3,0,11,59.4
243,23.76,-120,12,3,0.8,11,59.4
244,72.12,-277,12,3,0,11,59.4
245,23.76,-120,13,3,0.8,11,59.4
246,72.12,-277,13,3,0,11,59.4
247,23.76,-160,14,3,0.8,11,59.4
248,72.12,-237,14,3,0,11,59.4
249,23.76,-330,15,3,0.8,11,59.4
250,72.12,-67,15,3,0,11,59.4
251,23.76,-380.9,16,3,0.8,11,59.4
252,72.12,-16.1,16,3,0,11,59.4
253,23.76,-382.3,17,3,0.8,11,59.4
254,72.12,-14.7,17,3,0,11,59.4
255,23.76,-383.9,18,3,0.8,11,59.4
256,72.12,-13.1,18,3,0,11,59.4
257,23.76,-385.2,19,3,0.8,11,59.4
258,72.12,-11.8,19,3,0,11,59.4
259,23.76,-385.9,20,3,0.8,11,59.4
260,72.12,-11.1,20,3,0,11,59.4
261,23.76,-387,21,3,0.8,11,59.4
262,72.12,-10,21,3,0,11,59.4
263,23.76,-387.9,22,3,0.8,11,59.4
264,72.12,-9.1,22,3,0,11,59.4
265,23.76,-388.2,23,3,0.8,11,59.4
266,72.12,-8.8,23,3,0,11,59.4
267,23.76,-388.4,24,3,0.8,11,59.4
268,72.12,-8.6,24,3,0,11,59.4
269,72.12,-797.8,1,4,0.8,11,94
270,72.12,-797.8,2,4,0.8,11,94
271,72.12,-797.8,3,4,0.8,11,94
272,72.12,-797.8,4,4,0.8,11,94
273,72.12,-797.8,5,4,0.8,11,94
274,72.12,-797.8,6,4,0.8,11,94
275,37.6,-40,7,4,0.8,11,94
276,52,-757.8,7,4,0,11,94
277,37.6,-60,8,4,0.8,11,94
278,52,-737.8,8,4,0,11,94
279,37.6,-100,9,4,0.8,11,94
280,52,-697.8,9,4,0,11,94
281,37.6,-180,10,4,0.8,11,94
282,37.6,-34,10,4,0,11,94
283,37.6,-34,10,4,0,11,94
284,37.6,-34,10,4,0,11,94
285,37.6,-34,10,4,0,11,94
286,37.6,-34,10,4,0,11,94
287,48,-112,10,4,0,11,94
288,49.6,-112,10,4,0,11,94
289,54,-112,10,4,0,11,94
290,56,-111.8,10,4,0,11,94
291,37.6,-180,11,4,0.8,11,94
292,37.6,-34,11,4,0,11,94
293,37.6,-34,11,4,0,11,94
294,37.6,-34,11,4,0,11,94
295,37.6,-34,11,4,0,11,94
296,37.6,-34,11,4,0,11,94
297,48,-112,11,4,0,11,94
298,49.6,-112,11,4,0,11,94
299,54,-112,11,4,0,11,94
300,56,-111.8,11,4,0,11,94
301,37.6,-180,12,4,0.8,11,94
302,37.6,-34,12,4,0,11,94
303,37.6,-34,12,4,0,11,94
304,37.6,-34,12,4,0,11,94
305,37.6,-34,12,4,0,11,94
306,37.6,-34,12,4,0,11,94
307,48,-112,12,4,0,11,94
308,49.6,-112,12,4,0,11,94
309,54,-112,12,4,0,11,94
310,56,-111.8,12,4,0,11,94
311,37.6,-180,13,4,0.8,11,94
312,37.6,-34,13,4,0,11,94
313,37.6,-34,13,4,0,11,94
314,37.6,-34,13,4,0,11,94
315,37.6,-34,13,4,0,11,94
316,37.6,-34,13,4,0,11,94
317,48,-112,13,4,0,11,94
318,49.6,-112,13,4,0,11,94
319,54,-112,13,4,0,11,94
320,56,-111.8,13,4,0,11,94
321,37.6,-180,14,4,0.8,11,94
322,37.6,-34,14,4,0,11,94
323,37.6,-34,14,4,0,11,94
324,37.6,-34,14,4,0,11,94
325,37.6,-34,14,4,0,11,94
326,37.6,-34,14,4,0,11,94
327,48,-112,14,4,0,11,94
328,49.6,-112,14,4,0,11,94
329,54,-112,14,4,0,11,94
330,56,-111.8,14,4,0,11,94
331,37.6,-180,15,4,0.8,11,94
332,37.6,-34,15,4,0,11,94
333,37.6,-34,15,4,0,11,94
334,37.6,-34,15,4,0,11,94
335,37.6,-34,15,4,0,11,94
336,37.6,-34,15,4,0,11,94
337,48,-112,15,4,0,11,94
338,49.6,-112,15,4,0,11,94
339,54,-112,15,4,0,11,94
340,56,-111.8,15,4,0,11,94
341,37.6,-180,16,4,0.8,11,94
342,37.6,-34,16,4,0,11,94
343,37.6,-34,16,4,0,11,94
344,37.6,-34,16,4,0,11,94
345,37.6,-34,16,4,0,11,94
346,37.6,-34,16,4,0,11,94
347,48,-112,16,4,0,11,94
348,49.6,-112,16,4,0,11,94
349,54,-112,16,4,0,11,94
350,56,-111.8,16,4,0,11,94
351,37.6,-180,17,4,0.8,11,94
352,37.6,-34,17,4,0,11,94
353,37.6,-34,17,4,0,11,94
354,37.6,-34,17,4,0,11,94
355,37.6,-34,17,4,0,11,94
356,37.6,-34,17,4,0,11,94
357,48,-112,17,4,0,11,94
358,49.6,-112,17,4,0,11,94
359,54,-112,17,4,0,11,94
360,56,-111.8,17,4,0,11,94
361,37.6,-180,18,4,0.8,11,94
362,37.6,-34,18,4,0,11,94
363,37.6,-34,18,4,0,11,94
364,37.6,-34,18,4,0,11,94
365,37.6,-34,18,4,0,11,94
366,37.6,-34,18,4,0,11,94
367,48,-112,18,4,0,11,94
368,49.6,-112,18,4,0,11,94
369,54,-112,18,4,0,11,94
370,56,-111.8,18,4,0,11,94
371,37.6,-180,19,4,0.8,11,94
372,37.6,-34,19,4,0,11,94
373,37.6,-34,19,4,0,11,94
374,37.6,-34,19,4,0,11,94
375,37.6,-34,19,4,0,11,94
376,37.6,-34,19,4,0,11,94
377,48,-112,19,4,0,11,94
378,49.6,-112,19,4,0,11,94
379,54,-112,19,4,0,11,94
380,56,-111.8,19,4,0,11,94
381,37.6,-180,20,4,0.8,11,94
382,37.6,-34,20,4,0,11,94
383,37.6,-34,20,4,0,11,94
384,37.6,-34,20,4,0,11,94
385,37.6,-34,20,4,0,11,94
386,37.6,-34,20,4,0,11,94
387,48,-112,20,4,0,11,94
388,49.6,-112,20,4,0,11,94
389,54,-112,20,4,0,11,94
390,56,-111.8,20,4,0,11,94
391,37.6,-180,21,4,0.8,11,94
392,37.6,-34,21,4,0,11,94
393,37.6,-34,21,4,0,11,94
394,37.6,-34,21,4,0,11,94
395,37.6,-34,21,4,0,11,94
396,37.6,-34,21,4,0,11,94
397,48,-112,21,4,0,11,94
398,49.6,-112,21,4,0,11,94
399,54,-112,21,4,0,11,94
400,56,-111.8,21,4,0,11,94
401,37.6,-180,22,4,0.8,11,94
402,37.6,-34,22,4,0,11,94
403,37.6,-34,22,4,0,11,94
404,37.6,-34,22,4,0,11,94
405,37.6,-34,22,4,0,11,94
406,37.6,-34,22,4,0,11,94
407,48,-112,22,4,0,11,94
408,49.6,-112,22,4,0,11,94
409,54,-112,22,4,0,11,94
410,56,-111.8,22,4,0,11,94
411,37.6,-30,23,4,0.8,11,94
412,72.12,-767.8,23,4,0,11,94
413,72.12,-797.8,24,4,0.8,11,94
414,72.12,-408.6,1,5,0.8,11,97
415,72.12,-408.6,2,5,0.8,11,97
416,72.12,-408.6,3,5,0.8,11,97
417,72.12,-408.6,4,5,0.8,11,97
418,72.12,-408.6,5,5,0.8,11,97
419,72.12,-408.6,6,5,0.8,11,97
420,38.8,-40,7,5,0.8,11,97
421,72.12,-368.6,7,5,0,11,97
422,38.8,-100,8,5,0.8,11,97
423,72.12,-308.6,8,5,0,11,97
424,38.8,-165,9,5,0.8,11,97
425,72.12,-243.6,9,5,0,11,97
426,38.8,-180,10,5,0.8,11,97
427,38.8,-45.7,10,5,0,11,97
428,38.8,-45.7,10,5,0,11,97
429,38.8,-45.7,10,5,0,11,97
430,38.8,-45.7,10,5,0,11,97
431,38.8,-45.8,10,5,0,11,97
432,38.8,-180,11,5,0.8,11,97
433,38.8,-45.7,11,5,0,11,97
434,38.8,-45.7,11,5,0,11,97
435,38.8,-45.7,11,5,0,11,97
436,38.8,-45.7,11,5,0,11,97
437,38.8,-45.8,11,5,0,11,97
438,38.8,-180,12,5,0.8,11,97
439,38.8,-45.7,12,5,0,11,97
440,38.8,-45.7,12,5,0,11,97
441,38.8,-45.7,12,5,0,11,97
442,38.8,-45.7,12,5,0,11,97
443,38.8,-45.8,12,5,0,11,97
444,38.8,-180,13,5,0.8,11,97
445,38.8,-45.7,13,5,0,11,97
446,38.8,-45.7,13,5,0,11,97
447,38.8,-45.7,13,5,0,11,97
448,38.8,-45.7,13,5,0,11,97
449,38.8,-45.8,13,5,0,11,97
450,38.8,-180,14,5,0.8,11,97
451,38.8,-45.7,14,5,0,11,97
452,38.8,-45.7,14,5,0,11,97
453,38.8,-45.7,14,5,0,11,97
454,38.8,-45.7,14,5,0,11,97
455,38.8,-45.8,14,5,0,11,97
456,38.8,-180,15,5,0.8,11,97
457,38.8,-45.7,15,5,0,11,97
458,38.8,-45.7,15,5,0,11,97
459,38.8,-45.7,15,5,0,11,97
460,38.8,-45.7,15,5,0,11,97
461,38.8,-45.8,15,5,0,11,97
462,38.8,-180,16,5,0.8,11,97
463,38.8,-45.7,16,5,0,11,97
464,38.8,-45.7,16,5,0,11,97
465,38.8,-45.7,16,5,0,11,97
466,38.8,-45.7,16,5,0,11,97
467,38.8,-45.8,16,5,0,11,97
468,38.8,-180,17,5,0.8,11,97
469,38.8,-45.7,17,5,0,11,97
470,38.8,-45.7,17,5,0,11,97
471,38.8,-45.7,17,5,0,11,97
472,38.8,-45.7,17,5,0,11,97
473,38.8,-45.8,17,5,0,11,97
474,38.8,-180,18,5,0.8,11,97
475,38.8,-45.7,18,5,0,11,97
476,38.8,-45.7,18,5,0,11,97
477,38.8,-45.7,18,5,0,11,97
478,38.8,-45.7,18,5,0,11,97
479,38.8,-45.8,18,5,0,11,97
480,38.8,-180,19,5,0.8,11,97
481,38.8,-45.7,19,5,0,11,97
482,38.8,-45.7,19,5,0,11,97
483,38.8,-45.7,19,5,0,11,97
484,38.8,-45.7,19,5,0,11,97
485,38.8,-45.8,19,5,0,11,97
486,38.8,-180,20,5,0.8,11,97
487,38.8,-45.7,20,5,0,11,97
488,38.8,-45.7,20,5,0,11,97
489,38.8,-45.7,20,5,0,11,97
490,38.8,-45.7,20,5,0,11,97
491,38.8,-45.8,20,5,0,11,97
492,38.8,-180,21,5,0.8,11,97
493,38.8,-45.7,21,5,0,11,97
494,38.8,-45.7,21,5,0,11,97
495,38.8,-45.7,21,5,0,11,97
496,38.8,-45.7,21,5,0,11,97
497,38.8,-45.8,21,5,0,11,97
498,38.8,-180,22,5,0.8,11,97
499,38.8,-45.7,22,5,0,11,97
500,38.8,-45.7,22,5,0,11,97
501,38.8,-45.7,22,5,0,11,97
502,38.8,-45.7,22,5,0,11,97
503,38.8,-45.8,22,5,0,11,97
504,38.8,-80,23,5,0.8,11,97
505,72.12,-328.6,23,5,0,11,97
506,72.12,-408.6,24,5,0.8,11,97
507,72.12,-408.4,1,6,0.8,11,180.3
508,72.12,-408.4,2,6,0.8,11,180.3
509,72.12,-408.4,3,6,0.8,11,180.3
510,72.12,-408.4,4,6,0.8,11,180.3
511,72.12,-408.4,5,6,0.8,11,180.3
512,72.12,-408.4,6,6,0.8,11,180.3
513,72.12,-10,7,6,0.8,11,180.3
514,72.12,-398.4,7,6,0,11,180.3
515,72.12,-110,8,6,0.8,11,180.3
516,72.12,-298.4,8,6,0,11,180.3
517,72.12,-390,9,6,0.8,11,180.3
518,72.12,-18.4,9,6,0,11,180.3
519,72.12,-390,10,6,0.8,11,180.3
520,72.12,-18.4,10,6,0,11,180.3
521,72.12,-390,11,6,0.8,11,180.3
522,72.12,-18.4,11,6,0,11,180.3
523,72.12,-390,12,6,0.8,11,180.3
524,72.12,-18.4,12,6,0,11,180.3
525,72.12,-390,13,6,0.8,11,180.3
526,72.12,-18.4,13,6,0,11,180.3
527,72.12,-390,14,6,0.8,11,180.3
528,72.12,-18.4,14,6,0,11,180.3
529,72.12,-390,15,6,0.8,11,180.3
530,72.12,-18.4,15,6,0,11,180.3
531,72.12,-390,16,6,0.8,11,180.3
532,72.12,-18.4,16,6,0,11,180.3
533,72.12,-390,17,6,0.8,11,180.3
534,72.12,-18.4,17,6,0,11,180.3
535,72.12,-390,18,6,0.8,11,180.3
536,72.12,-18.4,18,6,0,11,180.3
537,72.12,-390,19,6,0.8,11,180.3
538,72.12,-18.4,19,6,0,11,180.3
539,72.12,-390,20,6,0.8,11,180.3
540,72.12,-18.4,20,6,0,11,180.3
541,72.12,-390,21,6,0.8,11,180.3
542,72.12,-18.4,21,6,0,11,180.3
543,72.12,-390,22,6,0.8,11,180.3
544,72.12,-18.4,22,6,0,11,180.3
545,72.12,-150,23,6,0.8,11,180.3
546,72.12,-258.4,23,6,0,11,180.3
547,72.12,-408.4,24,6,0.8,11,180.3
548,72.12,-402,1,7,0.8,11,105
549,72.12,-402,2,7,0.8,11,105
550,72.12,-402,3,7,0.8,11,105
551,72.12,-402,4,7,0.8,11,105
552,72.12,-402,5,7,0.8,11,105
553,72.12,-402,6,7,0.8,11,105
554,72.12,-402,7,7,0.8,11,105
555,72.12,-402,8,7,0.8,11,105
556,72.12,-402,9,7,0.8,11,105
557,72.12,-402,10,7,0.8,11,105
558,72.12,-402,11,7,0.8,11,105
559,72.12,-402,12,7,0.8,11,105
560,72.12,-402,13,7,0.8,11,105
561,72.12,-402,14,7,0.8,11,105
562,72.12,-402,15,7,0.8,11,105
563,42,-44,16,7,0.8,11,105
564,72.12,-358,16,7,0,11,105
565,42,-75,17,7,0.8,11,105
566,72.12,-327,17,7,0,11,105
567,42,-171,18,7,0.8,11,105
568,72.12,-231,18,7,0,11,105
569,42,-390,19,7,0.8,11,105
570,72.12,-12,19,7,0,11,105
571,42,-390,20,7,0.8,11,105
572,72.12,-12,20,7,0,11,105
573,42,-390,21,7,0.8,11,105
574,72.12,-12,21,7,0,11,105
575,42,-390,22,7,0.8,11,105
576,72.12,-12,22,7,0,11,105
577,42,-35,23,7,0.8,11,105
578,72.12,-367,23,7,0,11,105
579,72.12,-402,24,7,0.8,11,105
580,52,-763,1,8,0.8,11,99.5
581,52,-762.3,2,8,0.8,11,99.5
582,52,-760.1,3,8,0.8,11,99.5
583,52,-759.6,4,8,0.8,11,99.5
584,52,-759.2,5,8,0.8,11,99.5
585,52,-760.7,6,8,0.8,11,99.5
586,52,-758.5,7,8,0.8,11,99.5
587,39.8,-50,8,8,0.8,11,99.5
588,39.8,-550,8,8,0,11,99.5
589,39.8,-158.2,8,8,0,11,99.5
590,39.8,-300,9,8,0.8,11,99.5
591,39.8,-300,9,8,0,11,99.5
592,39.8,-157.8,9,8,0,11,99.5
593,39.8,-600,10,8,0.8,11,99.5
594,39.8,-156.6,10,8,0,11,99.5
595,39.8,-600,11,8,0.8,11,99.5
596,39.8,-153.6,11,8,0,11,99.5
597,39.8,-600,12,8,0.8,11,99.5
598,39.8,-149.3,12,8,0,11,99.5
599,39.8,-600,13,8,0.8,11,99.5
600,39.8,-147.3,13,8,0,11,99.5
601,39.8,-600,14,8,0.8,11,99.5
602,39.8,-145.3,14,8,0,11,99.5
603,39.8,-600,15,8,0.8,11,99.5
604,39.8,-145,15,8,0,11,99.5
605,39.8,-600,16,8,0.8,11,99.5
606,39.8,-145.2,16,8,0,11,99.5
607,39.8,-600,17,8,0.8,11,99.5
608,39.8,-145.1,17,8,0,11,99.5
609,39.8,-600,18,8,0.8,11,99.5
610,39.8,-146.8,18,8,0,11,99.5
611,39.8,-600,19,8,0.8,11,99.5
612,39.8,-149.9,19,8,0,11,99.5
613,39.8,-600,20,8,0.8,11,99.5
614,39.8,-152.6,20,8,0,11,99.5
615,39.8,-600,21,8,0.8,11,99.5
616,39.8,-154.1,21,8,0,11,99.5
617,39.8,-600,22,8,0.8,11,99.5
618,39.8,-155.3,22,8,0,11,99.5
619,39.8,-150,23,8,0.8,11,99.5
620,39.8,-450,23,8,0,11,99.5
621,39.8,-156.3,23,8,0,11,99.5
622,39.8,-150,24,8,0.8,11,99.5
623,39.8,-450,24,8,0,11,99.5
624,39.8,-156.5,24,8,0,11,99.5
625,68.4,-416.9,1,9,0.8,11,122.88
626,68.4,-416.9,2,9,0.8,11,122.88
627,68.4,-416.9,3,9,0.8,11,122.88
628,68.4,-416.9,4,9,0.8,11,122.88
629,68.4,-416.9,5,9,0.8,11,122.88
630,68.4,-416.9,6,9,0.8,11,122.88
631,49.152,-50,7,9,0.8,11,122.88
632,68.4,-366.9,7,9,0,11,122.88
633,49.152,-80,8,9,0.8,11,122.88
634,68.4,-336.9,8,9,0,11,122.88
635,49.152,-120,9,9,0.8,11,122.88
636,68.4,-296.9,9,9,0,11,122.88
637,49.152,-130,10,9,0.8,11,122.88
638,49.352,-100,10,9,0,11,122.88
639,49.832,-70,10,9,0,11,122.88
640,50.232,-50,10,9,0,11,122.88
641,68.4,-66.9,10,9,0,11,122.88
642,49.152,-130,11,9,0.8,11,122.88
643,49.352,-100,11,9,0,11,122.88
644,49.832,-70,11,9,0,11,122.88
645,50.232,-50,11,9,0,11,122.88
646,68.4,-66.9,11,9,0,11,122.88
647,49.152,-130,12,9,0.8,11,122.88
648,49.352,-100,12,9,0,11,122.88
649,49.832,-70,12,9,0,11,122.88
650,50.232,-50,12,9,0,11,122.88
651,68.4,-66.9,12,9,0,11,122.88
652,49.152,-130,13,9,0.8,11,122.88
653,49.352,-100,13,9,0,11,122.88
654,49.832,-70,13,9,0,11,122.88
655,50.232,-50,13,9,0,11,122.88
656,68.4,-66.9,13,9,0,11,122.88
657,49.152,-130,14,9,0.8,11,122.88
